HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457637.91702,2016-09-06.4140825,bb,1.97,15.560,11.935,0.010,64.566,0.606,V
2457639.84395,2016-09-08.3410774,bb,1.97,15.626,11.943,0.009,64.099,0.566,V
2457639.84520,2016-09-08.3423290,bb,1.96,15.596,11.940,0.010,64.277,0.574,V
2457639.84645,2016-09-08.3435741,bb,1.98,15.564,11.972,0.010,62.402,0.588,V
2457651.87754,2016-09-20.3751336,bb,2.13,14.147,11.917,0.030,65.599,1.797,V
2457651.87879,2016-09-20.3763864,bb,2.08,14.116,11.895,0.030,66.973,1.865,V
2457651.88004,2016-09-20.3776387,bb,2.11,14.158,11.880,0.030,67.889,1.871,V
2457652.87267,2016-09-21.3703068,bb,2.08,15.561,11.949,0.010,63.734,0.580,V
2457652.87392,2016-09-21.3715608,bb,2.05,15.499,11.955,0.010,63.392,0.618,V
2457652.87518,2016-09-21.3728152,bb,2.04,15.547,11.932,0.010,64.712,0.608,V
2457656.82039,2016-09-25.3182083,bb,1.62,15.600,11.947,0.010,63.857,0.570,V
2457656.82164,2016-09-25.3194596,bb,1.98,15.594,11.970,0.011,62.547,0.595,V
2457656.82289,2016-09-25.3207050,bb,1.62,15.570,11.969,0.010,62.534,0.589,V
2457658.78404,2016-09-27.2819478,bb,1.98,15.591,11.953,0.010,63.510,0.586,V
2457658.78529,2016-09-27.2832039,bb,1.98,15.577,11.991,0.010,61.281,0.590,V
2457658.78655,2016-09-27.2844644,bb,1.96,15.544,11.943,0.010,64.101,0.595,V
2457667.80091,2016-10-06.2992701,bb,1.70,15.646,11.970,0.010,62.467,0.607,V
2457667.80216,2016-10-06.3005247,bb,1.97,15.601,11.993,0.010,61.174,0.548,V
2457667.80342,2016-10-06.3017884,bb,1.61,15.537,11.968,0.010,62.606,0.598,V
2457670.75717,2016-10-09.2556891,bb,1.98,15.497,11.932,0.010,64.718,0.618,V
2457670.75842,2016-10-09.2569442,bb,1.98,15.544,11.918,0.010,65.586,0.595,V
2457670.75968,2016-10-09.2582074,bb,1.98,15.533,11.960,0.010,63.116,0.607,V
2457673.70916,2016-10-12.2078467,bb,2.33,15.308,11.865,0.011,68.805,0.712,V
2457673.71041,2016-10-12.2090998,bb,2.32,15.305,11.903,0.012,66.491,0.676,V
2457673.71167,2016-10-12.2103559,bb,2.32,15.450,11.892,0.010,67.105,0.650,V
2457676.79937,2016-10-15.2982332,bb,2.12,15.198,11.940,0.013,64.235,0.753,V
2457676.80063,2016-10-15.2994899,bb,2.12,15.271,11.926,0.012,65.104,0.709,V
2457676.80189,2016-10-15.3007516,bb,2.09,15.276,11.940,0.012,64.291,0.695,V
2457679.79445,2016-10-18.2934815,bb,2.03,15.305,11.917,0.012,65.641,0.690,V
