HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457321.85642,2015-10-26.3529372,bb,1.73,16.054,>16.054,99.990,0.329,0.291,V
2457323.72726,2015-10-28.2238836,bb,1.76,16.467,>16.467,99.990,0.498,0.199,V
2457323.72850,2015-10-28.2251315,bb,1.74,16.393,16.324,0.206,1.133,0.213,V
2457323.72975,2015-10-28.2263737,bb,1.70,16.399,>16.399,99.990,0.738,0.212,V
2457327.81674,2015-11-01.3136247,bb,1.65,17.299,>17.299,99.990,0.404,0.092,V
2457327.81799,2015-11-01.3148732,bb,1.71,17.214,>17.214,99.990,0.222,0.100,V
2457327.81924,2015-11-01.3161271,bb,1.67,17.264,17.199,0.206,0.506,0.095,V
2457330.82332,2015-11-04.3204033,bb,2.16,17.065,>17.065,99.990,0.395,0.115,V
2457330.82464,2015-11-04.3217258,bb,2.11,17.104,>17.104,99.990,0.481,0.110,V
2457330.82596,2015-11-04.3230465,bb,2.10,17.038,16.883,0.190,0.677,0.117,V
2457333.85233,2015-11-07.3496179,bb,1.70,17.196,16.586,0.125,0.890,0.102,V
2457333.85358,2015-11-07.3508747,bb,1.68,17.114,>17.114,99.990,0.418,0.109,V
2457333.85484,2015-11-07.3521302,bb,1.69,17.153,17.017,0.193,0.599,0.106,V
2457342.73751,2015-11-16.2354541,bb,2.07,16.881,16.846,0.212,0.701,0.136,V
2457342.73841,2015-11-16.2363561,bb,2.09,16.789,>16.789,99.990,0.548,0.148,V
2457344.75911,2015-11-18.2572067,bb,2.46,16.706,>16.706,99.990,0.518,0.159,V
2457344.76000,2015-11-18.2581025,bb,2.43,16.492,>16.492,99.990,0.682,0.194,V
2457344.76090,2015-11-18.2590025,bb,2.43,16.615,>16.615,99.990,0.299,0.173,V
2457353.77999,2015-11-27.2788123,bb,1.70,16.151,>16.151,99.990,0.510,0.266,V
2457353.78125,2015-11-27.2800761,bb,1.85,16.109,>16.109,99.990,0.171,0.276,V
2457353.78251,2015-11-27.2813288,bb,1.73,16.223,>16.223,99.990,0.071,0.249,V
2457354.76494,2015-11-28.2638472,bb,1.68,16.536,>16.536,99.990,0.662,0.187,V
2457354.76619,2015-11-28.2650956,bb,1.70,16.371,>16.371,99.990,0.724,0.217,V
2457354.76745,2015-11-28.2663497,bb,1.75,16.442,>16.442,99.990,0.637,0.203,V
2457356.76154,2015-11-30.2606083,bb,1.78,17.219,16.740,0.141,0.773,0.099,V
2457356.76279,2015-11-30.2618609,bb,1.75,17.278,16.953,0.162,0.635,0.094,V
2457356.76404,2015-11-30.2631114,bb,1.78,17.270,>17.270,99.990,0.421,0.095,V
2457359.76543,2015-12-03.2647445,bb,1.63,17.206,16.866,0.160,0.688,0.101,V
2457359.76668,2015-12-03.2660005,bb,1.69,17.244,16.908,0.161,0.662,0.097,V
2457359.76792,2015-12-03.2672413,bb,1.61,17.354,16.874,0.141,0.683,0.088,V
2457361.74239,2015-12-05.2418741,bb,1.67,17.182,>17.182,99.990,0.482,0.103,V
2457361.74365,2015-12-05.2431373,bb,1.65,17.250,>17.250,99.990,0.459,0.097,V
2457361.74491,2015-12-05.2443947,bb,1.67,17.293,16.749,0.133,0.767,0.093,V
2457363.75774,2015-12-07.2574003,bb,1.65,17.230,17.207,0.215,0.502,0.098,V
2457363.75899,2015-12-07.2586454,bb,1.70,17.270,16.969,0.166,0.626,0.095,V
2457363.76025,2015-12-07.2599042,bb,1.62,17.173,16.964,0.181,0.629,0.104,V
2457364.75025,2015-12-08.2499939,bb,1.66,17.172,>17.172,99.990,0.456,0.104,V
2457364.75151,2015-12-08.2512494,bb,1.68,17.192,17.056,0.193,0.577,0.102,V
2457364.75276,2015-12-08.2525008,bb,1.64,17.284,17.243,0.211,0.486,0.094,V
2457367.78557,2015-12-11.2855681,bb,2.44,16.400,>16.400,99.990,0.528,0.211,V
2457368.73573,2015-12-12.2358016,bb,1.97,17.096,17.030,0.206,0.592,0.111,V
2457368.73697,2015-12-12.2370486,bb,1.99,17.128,16.856,0.171,0.694,0.108,V
2457368.73822,2015-12-12.2382927,bb,1.99,17.131,16.816,0.164,0.720,0.108,V
2457372.74294,2015-12-16.2433516,bb,1.76,16.946,16.867,0.204,0.687,0.128,V
2457372.74419,2015-12-16.2446031,bb,1.74,17.091,17.037,0.208,0.588,0.112,V
2457377.71464,2015-12-21.2154733,bb,2.02,16.370,>16.370,99.990,0.767,0.217,V
2457377.71589,2015-12-21.2167240,bb,2.06,16.373,16.360,0.217,1.096,0.217,V
2457377.71715,2015-12-21.2179760,bb,2.03,16.430,>16.430,99.990,0.643,0.206,V
2457383.69347,2015-12-27.1947917,bb,2.06,16.146,>16.146,99.990,0.709,0.267,V
2457383.69472,2015-12-27.1960464,bb,2.02,16.235,>16.235,99.990,0.786,0.246,V
2457383.69597,2015-12-27.1972971,bb,2.11,16.282,>16.282,99.990,0.983,0.236,V
2457493.13409,2016-04-14.6380162,bb,1.63,15.666,>15.666,99.990,0.859,0.416,V
2457493.13538,2016-04-14.6393043,bb,1.85,15.532,>15.532,99.990,0.322,0.470,V
2457493.13663,2016-04-14.6405563,bb,1.99,15.275,>15.275,99.990,0.369,0.596,V
2457494.13038,2016-04-15.6342599,bb,1.72,16.121,>16.121,99.990,1.245,0.273,V
2457494.13164,2016-04-15.6355212,bb,1.72,16.072,>16.072,99.990,0.458,0.286,V
2457494.13291,2016-04-15.6367850,bb,1.76,15.819,>15.819,99.990,-0.100,0.361,V
2457496.12354,2016-04-17.6273189,bb,1.99,16.689,>16.689,99.990,0.633,0.162,V
2457496.12479,2016-04-17.6285744,bb,2.01,16.617,>16.617,99.990,0.569,0.173,V
2457496.12605,2016-04-17.6298259,bb,1.99,16.493,>16.493,99.990,0.537,0.194,V
2457501.10988,2016-04-22.6133946,bb,1.74,15.949,>15.949,99.990,0.044,0.320,V
2457501.11115,2016-04-22.6146583,bb,1.67,15.855,>15.855,99.990,-0.243,0.349,V
2457501.11240,2016-04-22.6159146,bb,1.70,15.844,>15.844,99.990,-0.100,0.353,V
2457511.12517,2016-05-02.6280695,bb,1.81,16.031,>16.031,99.990,0.306,0.297,V
2457511.12642,2016-05-02.6293145,bb,2.02,15.837,>15.837,99.990,-0.230,0.355,V
2457511.12767,2016-05-02.6305641,bb,1.99,15.593,>15.593,99.990,-0.622,0.444,V
2457514.09488,2016-05-05.5975819,bb,1.71,17.139,>17.139,99.990,0.238,0.107,V
2457514.09615,2016-05-05.5988497,bb,1.63,17.042,>17.042,99.990,0.208,0.117,V
2457514.09742,2016-05-05.6001133,bb,1.68,17.151,>17.151,99.990,0.065,0.106,V
2457521.07520,2016-05-12.5774035,bb,2.01,17.132,>17.132,99.990,0.292,0.108,V
2457521.07646,2016-05-12.5786674,bb,1.99,17.086,>17.086,99.990,0.431,0.112,V
2457521.07772,2016-05-12.5799222,bb,1.87,17.137,>17.137,99.990,0.295,0.107,V
2457528.05541,2016-05-19.5570887,bb,1.69,16.330,>16.330,99.990,0.266,0.225,V
2457528.05667,2016-05-19.5583473,bb,1.68,16.272,>16.272,99.990,0.698,0.238,V
2457528.05792,2016-05-19.5596038,bb,1.69,16.259,>16.259,99.990,0.205,0.241,V
2457536.05111,2016-05-27.5521600,bb,1.67,16.489,>16.489,99.990,0.232,0.195,V
2457536.05238,2016-05-27.5534333,bb,1.62,16.477,>16.477,99.990,0.033,0.197,V
2457536.05365,2016-05-27.5546964,bb,1.68,16.548,>16.548,99.990,-0.047,0.184,V
2457540.06059,2016-05-31.5613168,bb,1.68,17.010,>17.010,99.990,0.379,0.120,V
2457540.06185,2016-05-31.5625788,bb,1.77,16.989,>16.989,99.990,0.607,0.123,V
2457540.06311,2016-05-31.5638321,bb,1.73,17.008,>17.008,99.990,0.486,0.121,V
2457544.03443,2016-06-04.5348331,bb,1.70,16.852,>16.852,99.990,0.203,0.139,V
2457544.03569,2016-06-04.5360898,bb,1.55,16.658,>16.658,99.990,0.205,0.167,V
2457544.03695,2016-06-04.5373525,bb,1.62,16.908,>16.908,99.990,0.561,0.132,V
2457545.05850,2016-06-05.5588179,bb,1.64,17.199,>17.199,99.990,0.478,0.101,V
2457545.05977,2016-06-05.5600814,bb,1.61,17.177,>17.177,99.990,0.395,0.103,V
2457545.06101,2016-06-05.5613312,bb,1.62,17.280,>17.280,99.990,0.217,0.094,V
2457550.06030,2016-06-10.5602119,bb,1.64,17.249,>17.249,99.990,0.281,0.097,V
2457550.06156,2016-06-10.5614652,bb,1.69,17.379,>17.379,99.990,0.224,0.086,V
