###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57542.556121  12.178  0.002 48832   79 c  0 194.36 298.52604  33.81067  5048.54  6958.77 3.85 3.53 -83.6 -0.458 19.45 21.49 02a57542o0624c
57546.498836  12.176  0.002 48949   80 c  0 154.59 298.52604  33.81067  7633.45  3947.99 3.83 3.66  56.0 -0.457 19.54 21.61 02a57546o0382c
57546.518394  12.182  0.002 48675   80 c  0 122.28 298.52604  33.81067  7647.08  3985.24 3.93 3.71  62.1 -0.448 19.54 21.66 02a57546o0420c
57546.527705  12.175  0.002 48981   79 c  0 142.36 298.52604  33.81067  7581.71  3908.80 3.81 3.60  53.3 -0.454 19.58 21.68 02a57546o0436c
57546.537099  12.181  0.002 48715   80 c  0 130.22 298.52604  33.81067  7566.47  4024.28 3.79 3.58  62.5 -0.454 19.58 21.68 02a57546o0453c
57550.466657  12.186  0.002 48476   83 c  0 142.94 298.52604  33.81067  6471.40  3128.49 4.04 3.78   7.1 -0.460 19.44 21.47 02a57550o0366c
57550.478928  12.179  0.002 48782   84 c  0 121.84 298.52604  33.81067  6483.82  3167.16 3.98 3.74   6.7 -0.460 19.45 21.48 02a57550o0388c
57550.487466  12.172  0.002 49102   82 c  0 149.45 298.52604  33.81067  6436.81  3090.04 3.93 3.68   9.8 -0.464 19.45 21.44 02a57550o0402c
57550.515439  12.179  0.002 48815   80 c  0 145.60 298.52604  33.81067  6420.32  3208.00 4.04 3.77  11.5 -0.454 19.47 21.52 02a57550o0454c
57550.518534  12.178  0.002 48849   97 c  0 103.29 298.52604  33.81067  6449.64  3149.55 4.00 3.76   7.7 -0.450 19.01 20.94 02a57550o0460c
57565.471766  12.109  0.002 52038  119 o  0  63.14 298.52604  33.81067  5916.32  2798.64 3.64 3.37   6.5 -0.523 18.45 19.58 02a57565o0424o
57565.488274  12.101  0.002 52424  100 o  0  83.39 298.52604  33.81067  4652.68  7709.65 3.55 3.26 -84.3 -0.507 18.60 19.83 02a57565o0454o
57565.500918  12.107  0.002 52158  112 o  0  58.69 298.52604  33.81067  5862.01  2763.57 3.72 3.37   2.2 -0.510 18.47 19.60 02a57565o0478o
57565.508559  12.156  0.003 49845  138 o  0 114.12 298.52604  33.81067  4731.30  7674.45 5.32 3.76  -1.7 -0.404 17.79 19.11 02a57565o0493o
57565.522723  12.201  0.025 47801 1174 o  0   2.26 298.52604  33.81067  4696.12  7729.71 4.59 3.68  -2.0 -0.465 15.33 15.87 02a57565o0520o
57569.464622  12.103  0.002 52351  124 o  0  29.24 298.52604  33.81067  5766.88  3026.12 3.70 3.53  -2.7 -0.493 18.97 20.75 02a57569o0430o
57569.472174  12.098  0.003 52600  153 o  0  22.96 298.52604  33.81067  5780.84  3069.19 3.64 3.50  -6.1 -0.498 18.58 20.22 02a57569o0444o
57569.493262  12.104  0.003 52301  131 o  0  30.90 298.52604  33.81067  5733.88  2987.10 3.79 3.52  -3.1 -0.490 18.75 20.44 02a57569o0483o
57569.501468  12.119  0.013 51566  648 o  0   1.69 298.52604  33.81067  4860.16  7432.21 3.76 3.65 -30.7 -0.465 15.81 17.36 02a57569o0499o
57569.523109  12.164  0.053 49471 2639 o  0   0.60 298.52604  33.81067  4827.88  7493.59 3.58 3.25 -83.5 -0.479 14.11 15.50 02a57569o0540o
57573.532522  12.199  0.002 47921   77 c  0 156.87 298.52604  33.81067  2443.75  6937.54 3.84 3.72 -79.9 -0.427 19.54 21.61 02a57573o0055c
57599.441916  12.285  0.002 44246   96 o  0  48.80 298.52604  33.81067  4526.46  8408.09 3.94 3.73 -80.7 -0.479 19.08 20.90 02a57599o0122o
57599.456238  12.266  0.002 45052   88 o  0 115.12 298.52604  33.81067  4541.49  8288.37 3.70 3.46 -80.4 -0.498 19.11 20.85 02a57599o0148o
57599.456720  12.267  0.002 45010   89 o  0  94.73 298.52604  33.81067  4509.28  8346.63 3.65 3.42 -81.9 -0.504 19.13 20.85 02a57599o0149o
57606.396165  12.461  0.002 37636   65 c  0 856.09 298.52604  33.81067  4107.50  6606.77 4.23 3.94 -24.7 -0.423 19.49 21.69 02a57606o0169c
57606.434413  12.224  0.002 46827   74 c  0 436.71 298.52604  33.81067  4171.14  6529.47 3.90 3.58 -62.0 -0.498 19.54 21.68 02a57606o0217c
57606.456705  12.185  0.002 48515   74 c  0 260.71 298.52604  33.81067  4124.29  6588.93 4.08 3.80 -52.3 -0.464 19.49 21.68 02a57606o0246c
57610.435013  12.100  0.002 52470   96 o  0 148.06 298.52604  33.81067  4119.04  7645.81 3.69 3.28 -70.7 -0.540 19.00 20.99 02a57610o0306o
57610.455103  12.098  0.002 52564   98 o  0 125.71 298.52604  33.81067  4183.95  7723.88 3.66 3.27 -70.5 -0.545 18.98 20.95 02a57610o0343o
57610.457622  12.096  0.002 52657   97 o  0 173.79 298.52604  33.81067  4201.15  7606.43 3.65 3.28 -69.6 -0.545 19.02 20.99 02a57610o0348o
57610.480828  12.104  0.002 52305   96 o  0 150.64 298.52604  33.81067  4168.93  7663.78 3.64 3.28 -70.3 -0.545 19.01 21.00 02a57610o0390o
57618.393730  12.108  0.002 52083  119 o  0  40.75 298.52604  33.81067  5863.83  7613.76 3.66 3.22 -82.7 -0.512 18.18 19.32 02a57618o0353o
57618.406190  12.107  0.002 52131  130 o  0  40.36 298.52604  33.81067  5848.08  7574.54 3.70 3.26 -80.9 -0.516 18.16 19.30 02a57618o0375o
57618.407221  12.129  0.002 51096  123 o  0  35.02 298.52604  33.81067  5912.71  7652.97 3.71 3.24 -79.0 -0.513 18.16 19.29 02a57618o0377o
57618.460708  12.119  0.003 51584  134 o  0  19.53 298.52604  33.81067  5890.26  7592.19 3.74 3.37 -86.2 -0.491 18.07 19.15 02a57618o0521o
57622.381406  12.109  0.002 52043   92 o  0 180.12 298.52604  33.81067  4329.59  7999.79 3.58 3.31 -74.7 -0.517 18.84 20.56 02a57622o0188o
57622.393976  12.122  0.011 51404  540 o  0   2.29 298.52604  33.81067  5326.99  7957.71 3.61 3.25 -79.8 -0.512 16.63 17.65 02a57622o0209o
