###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57395.222942 -21.938  4.308    -6   26 c  0   0.74 337.90608  40.49536  3620.64  1575.88 4.38 3.73 -18.1 -0.484 19.34 21.13 02a57395o0052c
57395.232737 -23.400 14.000    -2   22 c  0   0.82 337.90608  40.49536  5205.62 10136.99 3.92 3.86  33.6 -0.411 19.34 21.20 02a57395o0068c
57395.234575 -19.138  0.270   -80   22 c  0   1.25 337.90608  40.49536  2743.19   421.01 5.01 3.86 -20.6 -0.481 19.31 21.16 02a57395o0071c
57395.249296 -20.157  0.625   -31   20 c  0   1.38 337.90608  40.49536  2480.55  2196.53 4.54 3.82 -28.2 -0.445 19.28 21.09 02a57395o0095c
57402.231549  21.888  4.133     6   26 c  0   1.16 337.90608  40.49536  5061.90 10219.38 3.99 3.90   6.4 -0.421 18.95 20.51 02a57402o0070c
57403.231673  20.936  2.105    15   32 c  0   1.08 337.90608  40.49536  5065.15 10218.76 3.83 3.73  71.6 -0.454 18.83 20.19 02a57403o0070c
57513.620110  21.565  4.389     9   38 c  0   0.86 337.90608  40.49536  5410.90   489.97 4.67 3.58  -0.6 -0.487 18.87 20.22 02a57513o0760c
57515.571687  20.065  3.000    34  103 c  0   1.01 337.90608  40.49536  7259.36  7652.40 3.89 3.45  87.8 -0.459 17.46 19.13 02a57515o0710c
57515.581572 -20.538  0.897   -22   20 c  0   0.90 337.90608  40.49536  7274.45  7692.56 3.87 3.51  85.6 -0.455 19.32 21.15 02a57515o0730c
57515.589841  20.845  1.273    17   21 c  0   0.76 337.90608  40.49536  7214.68  7615.95 3.82 3.35  87.6 -0.461 19.30 21.11 02a57515o0747c
57515.595680 -19.957  0.571   -38   22 c  0   0.64 337.90608  40.49536  7199.32  7733.03 3.81 3.37  86.7 -0.462 19.37 21.19 02a57515o0759c
57515.599559  20.683  0.926    19   18 c  0   1.06 337.90608  40.49536  7243.93  7674.84 3.83 3.37  86.5 -0.458 19.40 21.24 02a57515o0767c
57523.577329  19.045  0.295    88   26 o  0   1.65 337.90608  40.49536  5958.82  8761.38 3.64 3.30 -87.3 -0.488 18.77 20.22 02a57523o0642o
57523.587271  18.814  0.226   108   24 o  0   1.05 337.90608  40.49536  5973.87  8801.94 3.59 3.23 -86.5 -0.493 18.96 20.37 02a57523o0662o
57523.595767  19.915  0.953    39   38 o  0   1.13 337.90608  40.49536  5916.75  8725.86 3.64 3.31 -87.6 -0.494 18.85 20.29 02a57523o0679o
57523.601673  18.319  0.656   171  112 o  0   1.11 337.90608  40.49536  5903.49  8843.52 3.59 3.29 -88.5 -0.495 18.19 19.66 02a57523o0691o
57523.605617  18.354  0.486   165   80 o  0   1.07 337.90608  40.49536  5947.92  8785.55 3.55 3.25 -88.0 -0.498 17.56 18.91 02a57523o0699o
57527.573459 -21.168  4.069   -12   50 o  0   0.87 337.90608  40.49536  7765.92  8547.81 4.02 3.33  89.2 -0.496 18.46 19.51 02a57527o0522o
57527.584195 -19.926  0.989   -39   38 o  0   1.16 337.90608  40.49536  7779.85  8587.46 3.95 3.29  88.4 -0.494 18.56 19.67 02a57527o0544o
57527.594516 -20.122  1.104   -32   36 o  0   0.99 337.90608  40.49536  7720.45  8511.48 4.01 3.41  88.5 -0.481 18.63 19.88 02a57527o0565o
57527.602322 -20.087  0.927   -34   31 o  0   0.91 337.90608  40.49536  7706.13  8629.81 3.94 3.30  87.8 -0.497 18.80 20.13 02a57527o0581o
57527.608152 -19.685  0.578   -48   28 o  0   1.15 337.90608  40.49536  7734.48  8571.53 4.00 3.36  87.9 -0.485 18.87 20.31 02a57527o0593o
57535.559929 -20.313  1.114   -27   30 o  0   1.21 337.90608  40.49536  7996.12  9723.19 3.66 3.31  85.5 -0.496 18.82 20.05 02a57535o0665o
57535.570220 -21.142  2.727   -13   35 o  0   0.80 337.90608  40.49536  8009.89  9761.46 3.69 3.29  86.6 -0.487 18.85 20.09 02a57535o0686o
57535.581058 -19.862  0.738   -41   30 o  0   1.08 337.90608  40.49536  7950.99  9684.44 3.72 3.30  89.2 -0.485 18.85 20.12 02a57535o0706o
57535.588942 -19.896  0.762   -40   30 o  0   1.08 337.90608  40.49536  7938.08  9803.26 3.69 3.42  83.3 -0.486 18.85 20.13 02a57535o0722o
57535.594810 -21.372  2.815   -10   29 o  0   0.98 337.90608  40.49536  7983.84  9744.04 3.68 3.27  87.8 -0.495 18.87 20.13 02a57535o0734o
57541.563720 -21.402  2.471   -10   25 c  0   0.86 337.90608  40.49536  6380.43  8934.69 4.03 3.74 -83.0 -0.423 19.04 21.03 02a57541o0748c
57541.575459 -23.265 11.500    -2   21 c  0   0.83 337.90608  40.49536  6409.17  8974.65 3.97 3.68 -84.9 -0.430 19.39 21.43 02a57541o0771c
57541.587087  21.901  2.643     6   17 c  0   1.30 337.90608  40.49536  6348.47  8897.22 3.86 3.56 -87.8 -0.443 19.32 21.30 02a57541o0794c
57541.599171 -22.099  3.214    -5   17 c  0   1.09 337.90608  40.49536  6318.44  9016.22 3.79 3.56 -89.1 -0.444 19.53 21.51 02a57541o0818c
57541.609066  20.399  0.762    25   19 c  0   1.21 337.90608  40.49536  6362.08  8958.56 3.84 3.56 -88.9 -0.443 19.19 20.89 02a57541o0838c
