###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57374.443858  15.475  0.016  2344   36 c  0  16.46  79.41225   0.12689  3312.74  1415.82 5.35 4.17 -37.2 -0.418 19.19 21.36 02a57374o0322c
57374.444470  15.556  0.019  2176   40 c  0  11.37  79.41225   0.12689  9118.92  9363.21 4.72 3.68 -68.3 -0.387 18.75 20.87 02a57374o0323c
57382.401267  15.159  0.024  3136   74 o  0   6.47  79.41225   0.12689  4002.87   465.73 5.25 4.10 -15.0 -0.477 18.08 18.92 02a57382o0245o
57382.408951  15.255  0.023  2870   65 o  0   6.93  79.41225   0.12689  9520.86 10180.29 4.13 4.00  86.5 -0.405 18.10 18.89 02a57382o0256o
57382.417980  15.130  0.021  3220   69 o  0   7.87  79.41225   0.12689  4292.27  1056.65 4.85 3.87 -15.0 -0.496 18.11 18.90 02a57382o0269o
57383.403247  15.167  0.017  3114   53 o  0  14.32  79.41225   0.12689  3999.21   470.57 5.25 4.18 -15.4 -0.464 18.31 19.44 02a57383o0227o
57383.408256  15.720  0.409  1870  765 o  0   1.27  79.41225   0.12689  9518.46 10183.17 4.59 4.48  86.1 -0.361 15.79 15.66 02a57383o0235o
57388.265999  15.177  0.011  3084   33 o  0   9.60  79.41225   0.12689  6767.54 10217.93 3.88 3.75  68.6 -0.472 19.08 20.80 02a57388o0132o
57388.280939  15.063  0.011  3425   39 o  0  26.38  79.41225   0.12689  1252.09   510.84 5.60 3.69 -25.0 -0.523 19.10 20.82 02a57388o0156o
57388.282797  15.205  0.011  3005   32 o  0   7.72  79.41225   0.12689  6475.96  9631.65 3.78 3.65  69.1 -0.465 19.15 20.90 02a57388o0159o
57388.314594  15.116  0.012  3262   38 o  0  18.24  79.41225   0.12689  1834.30  1112.90 5.16 3.65 -24.6 -0.532 19.19 20.92 02a57388o0210o
57388.316475  15.178  0.010  3081   32 o  0  11.40  79.41225   0.12689  7632.60  9062.86 3.82 3.49  85.1 -0.469 19.23 20.98 02a57388o0213o
57389.280561  15.208  0.012  2998   35 o  0  17.59  79.41225   0.12689  6472.35  9631.46 4.32 3.89   5.4 -0.420 18.97 20.73 02a57389o0015o
57389.309307  15.029  0.012  3534   41 o  0  18.96  79.41225   0.12689  1832.72  1113.88 6.48 3.97 -14.2 -0.449 18.85 20.65 02a57389o0061o
57389.313645  15.172  0.009  3098   29 o  0   8.90  79.41225   0.12689  7629.73  9063.91 3.75 3.46  87.7 -0.469 19.10 20.73 02a57389o0068o
57390.255658  15.498  0.011  2294   24 c  0  32.04  79.41225   0.12689  6762.60 10219.31 4.26 4.09  15.7 -0.413 19.40 21.39 02a57390o0120c
57390.273024  15.423  0.012  2460   30 c  0  22.83  79.41225   0.12689  1246.46   513.25 5.67 3.95 -23.9 -0.473 19.40 21.38 02a57390o0128c
57390.277359  15.500  0.010  2290   24 c  0  14.96  79.41225   0.12689  6466.68  9634.11 4.05 3.90  73.4 -0.428 19.47 21.44 02a57390o0135c
57390.306437  15.449  0.011  2401   28 c  0  25.66  79.41225   0.12689  1831.91  1115.25 5.29 3.92 -23.9 -0.462 19.49 21.50 02a57390o0181c
57390.310773  15.510  0.011  2271   25 c  0  11.33  79.41225   0.12689  7627.65  9063.89 4.09 3.83  82.3 -0.419 19.53 21.55 02a57390o0188c
57391.253143  15.518  0.011  2253   26 c  0  16.00  79.41225   0.12689  6761.10 10216.63 3.97 3.92  15.7 -0.429 19.44 21.36 02a57391o0109c
57391.266131  15.361  0.011  2603   28 c  0  32.42  79.41225   0.12689  1247.52   510.34 5.65 3.72 -23.2 -0.487 19.45 21.37 02a57391o0126c
57391.300052  15.418  0.012  2470   29 c  0  24.76  79.41225   0.12689  1830.68  1113.41 5.53 3.90 -19.9 -0.454 19.44 21.47 02a57391o0176c
57391.304414  15.469  0.010  2358   24 c  0  22.45  79.41225   0.12689  7626.10  9061.37 3.94 3.69  80.7 -0.428 19.57 21.53 02a57391o0183c
57392.265238  15.529  0.012  2230   26 c  0  11.04  79.41225   0.12689  6444.67  9539.12 4.10 3.94  78.9 -0.432 19.41 21.38 02a57392o0068c
57398.381155  15.499  0.010  2293   24 c  0  31.10  79.41225   0.12689  9441.31 10110.07 4.09 3.91  70.2 -0.387 19.58 21.61 02a57398o0301c
57398.414780  15.517  0.011  2256   25 c  0  42.29  79.41225   0.12689  8912.92  9525.49 3.92 3.72  76.7 -0.405 19.59 21.60 02a57398o0355c
57399.378443  15.533  0.010  2223   22 c  0  55.52  79.41225   0.12689  9438.02 10109.77 3.93 3.79  75.3 -0.403 19.58 21.54 02a57399o0308c
57399.412232  15.503  0.010  2284   24 c  0  26.69  79.41225   0.12689  8910.75  9522.80 3.80 3.62  83.9 -0.418 19.58 21.52 02a57399o0362c
57400.384246  15.464  0.011  2369   26 c  0  45.35  79.41225   0.12689  3946.50   388.19 4.90 3.71 -11.9 -0.479 19.65 21.65 02a57400o0305c
57400.438718  15.493  0.011  2305   26 c  0  44.42  79.41225   0.12689  3170.63  1574.24 4.63 3.68 -18.9 -0.454 19.62 21.58 02a57400o0383c
57401.381545  15.457  0.010  2383   24 c  0  69.37  79.41225   0.12689  3991.09   468.33 4.83 3.72 -13.2 -0.479 19.66 21.68 02a57401o0315c
57401.400372  15.494  0.010  2304   24 c  0  65.78  79.41225   0.12689  4280.41  1058.15 4.62 3.74 -12.2 -0.459 19.64 21.64 02a57401o0343c
57421.366756  15.485  0.011  2322   25 c  0  40.41  79.41225   0.12689  3482.91  1087.47 4.69 3.85 -17.5 -0.441 19.60 21.63 02a57421o0287c
57421.390537  15.461  0.011  2374   25 c  0  44.33  79.41225   0.12689  3189.53   499.15 4.92 3.92 -17.1 -0.435 19.55 21.57 02a57421o0326c
57421.400259  15.533  0.011  2223   24 c  0  55.55  79.41225   0.12689  8680.76 10212.97 3.95 3.85   0.2 -0.407 19.55 21.57 02a57421o0342c
57421.409417  15.553  0.011  2181   25 c  0  48.79  79.41225   0.12689    98.74  9599.96 4.03 3.96 -42.8 -0.418 19.51 21.50 02a57421o0357c
57421.424027  15.498  0.011  2294   25 c  0  29.33  79.41225   0.12689  9854.46  9639.79 3.99 3.87 -59.8 -0.400 19.49 21.49 02a57421o0381c
57421.447798  15.529  0.011  2231   25 c  0  44.07  79.41225   0.12689  9800.68  9600.41 4.16 4.06 -84.0 -0.388 19.39 21.39 02a57421o0420c
57422.366062  15.467  0.012  2362   28 c  0  34.52  79.41225   0.12689  3268.50  1146.92 5.14 3.82 -18.6 -0.467 19.53 21.50 02a57422o0285c
57422.389695  15.458  0.013  2382   31 c  0  24.87  79.41225   0.12689  2976.07   558.64 5.37 3.91 -17.8 -0.461 19.42 21.32 02a57422o0324c
57422.396996  15.528  0.011  2233   25 c  0  37.23  79.41225   0.12689  8466.99 10269.06 4.09 3.95  62.2 -0.391 19.42 21.35 02a57422o0336c
57422.420701  15.547  0.011  2194   25 c  0  23.05  79.41225   0.12689  9640.58  9695.42 4.01 3.73  78.6 -0.404 19.44 21.34 02a57422o0375c
57422.429849  17.183  0.558   486  271 c  0   0.25  79.41225   0.12689    29.99  9559.17 4.27 3.80 -61.8 -0.407 19.38 21.24 02a57422o0390c
57422.444487  15.523  0.011  2243   25 c  0  36.99  79.41225   0.12689  9803.15  9598.56 4.06 3.75  79.9 -0.403 19.37 21.24 02a57422o0414c
57428.353124  15.460  0.011  2377   26 c  0  46.52  79.41225   0.12689  3457.36  1141.98 5.07 3.75 -16.4 -0.494 19.58 21.57 02a57428o0253c
57428.377018  15.422  0.012  2462   29 c  0  37.40  79.41225   0.12689  3200.81   558.52 5.42 3.70 -14.1 -0.498 19.52 21.46 02a57428o0292c
57428.384378  15.557  0.011  2174   23 c  0  24.42  79.41225   0.12689  8717.71 10277.90 3.95 3.77  76.2 -0.416 19.50 21.42 02a57428o0304c
57428.393594  15.526  0.011  2236   25 c  0  39.78  79.41225   0.12689   151.75  9661.79 4.36 3.94 -44.4 -0.401 19.45 21.38 02a57428o0319c
57428.408281  15.546  0.011  2196   25 c  0  33.99  79.41225   0.12689  9929.17  9704.48 4.05 3.79  79.6 -0.412 19.46 21.38 02a57428o0343c
57428.417477  15.517  0.012  2254   28 c  0  24.96  79.41225   0.12689   160.22  9501.33 4.31 3.84 -50.4 -0.405 19.39 21.26 02a57428o0358c
57428.432204  15.544  0.012  2199   26 c  0  38.85  79.41225   0.12689  9934.03  9543.68 3.98 3.61  81.1 -0.429 19.38 21.21 02a57428o0382c
57434.294014  15.521  0.023  2248   52 c  0   7.99  79.41225   0.12689  3128.75   797.07 5.21 3.77 -14.8 -0.510 18.58 19.67 02a57434o0193c
57434.301421  15.460  0.563  2376 1338 c  0   0.01  79.41225   0.12689  8627.37 10502.63 5.18 4.91  70.5 -0.348 18.43 19.79 02a57434o0205c
57434.316910  15.468  0.022  2360   52 c  0   7.06  79.41225   0.12689  2878.38   217.30 5.36 3.76 -14.5 -0.497 18.58 19.63 02a57434o0230c
57434.324290  15.564  0.019  2161   42 c  0   6.81  79.41225   0.12689  8375.38  9916.56 4.11 3.82  71.2 -0.411 18.64 19.76 02a57434o0242c
57434.346964  15.603  0.021  2083   44 c  0   9.39  79.41225   0.12689  9582.47  9346.42 4.46 3.97  78.7 -0.396 18.53 19.68 02a57434o0279c
57434.359830  15.626  0.030  2041   61 c  0   4.36  79.41225   0.12689    66.62  9491.83 4.63 4.21 -54.8 -0.394 18.42 19.52 02a57434o0300c
57434.369656  15.541  0.023  2207   52 c  0   6.18  79.41225   0.12689  9835.22  9531.01 4.85 4.36  75.4 -0.385 18.39 19.58 02a57434o0316c
57444.337246  15.242  0.015  2905   42 o  0  11.74  79.41225   0.12689  8865.53  9999.29 3.91 3.59  71.8 -0.473 18.58 19.71 02a57444o0106o
57444.380145  15.210  0.017  2991   50 o  0   9.03  79.41225   0.12689  9765.39  9582.40 4.09 3.41  77.5 -0.466 18.41 19.40 02a57444o0137o
57445.299034  15.093  0.011  3334   36 o  0  47.51  79.41225   0.12689  3089.18  1144.05 5.02 3.52 -14.8 -0.512 19.17 20.83 02a57445o0197o
57445.312092  15.073  0.011  3395   38 o  0  31.88  79.41225   0.12689  2794.40   556.73 5.45 3.55 -14.7 -0.491 19.17 20.85 02a57445o0223o
57445.322194  15.215  0.011  2978   34 o  0  31.46  79.41225   0.12689  8310.21 10245.60 3.86 3.54  76.2 -0.475 19.17 20.79 02a57445o0243o
57445.341104  15.200  0.012  3021   36 o  0  18.29  79.41225   0.12689  9485.49  9670.33 4.02 3.33  81.5 -0.486 18.90 20.26 02a57445o0280o
57445.362279  15.215  0.014  2979   41 o  0   7.69  79.41225   0.12689  9762.96  9577.27 4.08 3.27  81.6 -0.480 18.71 19.91 02a57445o0321o
57452.293729  15.457  0.011  2384   27 c  0  46.97  79.41225   0.12689  3244.85  1258.09 4.98 3.82 -14.2 -0.485 19.42 21.34 02a57452o0074c
57452.315398  15.438  0.012  2425   28 c  0  35.05  79.41225   0.12689  2952.28   670.22 5.29 3.75 -13.2 -0.495 19.41 21.29 02a57452o0117c
57452.323402  15.513  0.012  2263   26 c  0  22.12  79.41225   0.12689  8440.40 10364.11 4.09 3.82  65.1 -0.432 19.40 21.25 02a57452o0133c
