HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457618.00402,2016-08-17.5036409,bc,1.46,15.797,14.086,0.045,8.897,0.370,V
2457618.00527,2016-08-17.5048937,bc,1.44,15.756,14.007,0.044,9.572,0.385,V
2457618.00654,2016-08-17.5061598,bc,1.41,15.836,14.010,0.041,9.547,0.358,V
2457625.94722,2016-08-25.4463268,bc,1.47,16.232,14.024,0.030,9.425,0.251,V
2457625.94848,2016-08-25.4475791,bc,1.39,16.210,14.045,0.030,9.245,0.255,V
2457625.94974,2016-08-25.4488442,bc,1.42,16.201,14.066,0.031,9.068,0.257,V
2457626.94166,2016-08-26.4406927,bc,1.60,16.250,14.030,0.028,9.376,0.247,V
2457626.94292,2016-08-26.4419572,bc,1.59,16.189,14.051,0.031,9.192,0.260,V
2457626.94417,2016-08-26.4432101,bc,1.67,16.127,14.067,0.033,9.061,0.275,V
2457636.95925,2016-09-05.4576532,bc,1.41,16.194,14.008,0.029,9.569,0.258,V
2457636.96050,2016-09-05.4589072,bc,1.45,16.215,14.077,0.031,8.974,0.254,V
2457636.96177,2016-09-05.4601718,bc,1.42,16.194,14.074,0.031,9.007,0.259,V
2457639.94600,2016-09-08.4442252,bc,1.43,16.305,14.024,0.028,9.427,0.236,V
2457639.94725,2016-09-08.4454777,bc,1.52,16.219,14.057,0.030,9.146,0.253,V
2457639.94850,2016-09-08.4467304,bc,1.45,16.205,14.069,0.031,9.046,0.257,V
2457651.99932,2016-09-20.4968694,bc,1.42,14.431,14.044,0.153,9.257,1.297,V
2457652.00058,2016-09-20.4981326,bc,1.42,14.527,14.157,0.156,8.340,1.188,V
2457652.00183,2016-09-20.4993819,bc,1.46,14.481,14.110,0.156,8.707,1.239,V
2457652.96467,2016-09-21.4621760,bc,1.44,15.880,14.051,0.041,9.193,0.344,V
2457652.96594,2016-09-21.4634451,bc,1.43,16.000,14.068,0.037,9.052,0.308,V
2457652.96720,2016-09-21.4646967,bc,1.42,16.117,14.037,0.032,9.316,0.277,V
2457656.99246,2016-09-25.4897652,bc,1.53,16.261,14.014,0.028,9.506,0.244,V
2457656.99373,2016-09-25.4910297,bc,1.41,16.173,14.080,0.033,8.953,0.265,V
2457656.99499,2016-09-25.4922936,bc,1.43,16.287,14.071,0.029,9.023,0.239,V
2457664.04710,2016-10-02.5440787,bc,1.44,15.923,14.099,0.041,8.798,0.331,V
2457664.04836,2016-10-02.5453409,bc,1.47,16.017,14.033,0.035,9.345,0.304,V
2457664.04961,2016-10-02.5465962,bc,1.44,16.010,13.977,0.034,9.839,0.306,V
2457668.00541,2016-10-06.5022287,bc,1.50,16.192,14.071,0.031,9.021,0.260,V
2457668.00669,2016-10-06.5035152,bc,1.47,16.271,14.003,0.027,9.608,0.242,V
2457668.00795,2016-10-06.5047712,bc,1.47,16.117,14.046,0.032,9.235,0.278,V
2457669.92803,2016-10-08.4247813,bc,1.48,16.285,14.079,0.029,8.960,0.238,V
2457669.92929,2016-10-08.4260353,bc,1.45,16.282,14.045,0.028,9.251,0.239,V
2457669.93055,2016-10-08.4272967,bc,1.46,16.258,14.010,0.028,9.546,0.245,V
2457672.84283,2016-10-11.3394740,bc,1.50,16.097,14.098,0.035,8.807,0.283,V
2457672.84409,2016-10-11.3407376,bc,1.46,16.199,14.116,0.032,8.656,0.257,V
2457672.84535,2016-10-11.3419943,bc,1.39,15.951,14.009,0.037,9.558,0.323,V
2457675.93643,2016-10-14.4329791,bc,1.42,15.744,13.993,0.044,9.698,0.389,V
2457675.93770,2016-10-14.4342424,bc,1.46,15.675,14.068,0.050,9.057,0.414,V
2457675.93895,2016-10-14.4354969,bc,1.51,15.731,14.125,0.050,8.591,0.393,V
2457681.95657,2016-10-20.4529466,bc,1.69,16.002,14.004,0.035,9.601,0.308,V
2457681.95782,2016-10-20.4541930,bc,1.76,15.993,14.022,0.036,9.440,0.311,V
2457681.95907,2016-10-20.4554452,bc,1.65,15.952,14.077,0.039,8.973,0.322,V
2457686.99608,2016-10-25.4923516,bc,1.49,16.201,14.035,0.030,9.333,0.257,V
2457686.99734,2016-10-25.4936130,bc,1.60,16.202,14.070,0.031,9.039,0.257,V
2457686.99860,2016-10-25.4948686,bc,1.50,16.246,14.052,0.029,9.189,0.247,V
2457689.98330,2016-10-28.4795204,bc,1.52,16.020,14.090,0.037,8.876,0.303,V
