###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57415.413347  12.483  0.002 36871   76 o  0 375.22  86.96749  30.51254  6067.20 10445.21 3.59 3.51  18.3 -0.434 18.87 20.15 02a57415o0354o
57415.418577  12.498  0.002 36384   83 o  0 268.62  86.96749  30.51254  3263.71   743.59 4.67 3.45 -16.1 -0.530 18.87 20.14 02a57415o0362o
57415.433787  12.515  0.002 35822   75 o  0 440.47  86.96749  30.51254  6333.57 10391.66 3.52 3.47   5.8 -0.442 18.88 20.16 02a57415o0384o
57415.442880  12.502  0.002 36242   82 o  0 288.58  86.96749  30.51254  3550.09   667.47 4.58 3.39 -13.9 -0.532 18.85 20.10 02a57415o0398o
57420.365034  12.698  0.002 30260   60 c  0 114.80  86.96749  30.51254  2817.52  1719.32 4.94 4.16 -21.9 -0.399 19.42 21.48 02a57420o0217c
57420.384177  12.683  0.002 30690   62 c  0 139.87  86.96749  30.51254  2529.84  1137.29 4.96 3.99 -23.4 -0.437 19.48 21.46 02a57420o0247c
57420.403200  12.683  0.002 30684   63 c  0 174.21  86.96749  30.51254  3718.93   546.71 4.77 3.78 -13.9 -0.471 19.51 21.46 02a57420o0276c
57420.408613  12.714  0.002 29802   58 c  0 313.10  86.96749  30.51254  6505.42 10251.41 4.00 3.90  48.5 -0.400 19.49 21.43 02a57420o0284c
57420.424476  12.693  0.002 30386   63 c  0 157.19  86.96749  30.51254  3549.50   666.08 4.74 3.80 -14.9 -0.464 19.48 21.40 02a57420o0307c
57420.429447  12.728  0.002 29419   59 c  0 212.99  86.96749  30.51254  6334.65 10391.41 3.96 3.89  32.7 -0.398 19.47 21.39 02a57420o0315c
57427.350488  12.681  0.002 30739   63 c  0 130.51  86.96749  30.51254  2632.15  1633.26 4.93 3.80 -20.9 -0.456 19.42 21.29 02a57427o0256c
