HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457602.00029,2016-08-01.4965887,bd,1.53,15.400,11.765,0.010,75.450,0.670,V
2457602.00155,2016-08-01.4978454,bd,1.50,15.384,11.773,0.010,74.977,0.700,V
2457602.00281,2016-08-01.4990982,bd,1.60,15.401,11.772,0.010,75.007,0.676,V
2457603.97661,2016-08-03.4729210,bd,1.60,15.394,11.790,0.011,73.742,0.721,V
2457603.97786,2016-08-03.4741736,bd,1.50,15.351,11.770,0.010,75.141,0.682,V
2457603.97911,2016-08-03.4754246,bd,1.53,15.402,11.776,0.010,74.725,0.684,V
2457605.87592,2016-08-05.37225,bd,2.08,15.284,11.763,0.011,75.607,0.757,V
2457605.87717,2016-08-05.3735020,bd,2.03,15.317,11.774,0.010,74.858,0.737,V
2457605.87843,2016-08-05.3747538,bd,2.07,15.306,11.778,0.011,74.596,0.763,V
2457607.96709,2016-08-07.4634425,bd,1.64,15.378,11.782,0.010,74.280,0.708,V
2457607.96835,2016-08-07.4647071,bd,1.57,15.406,11.783,0.010,74.246,0.680,V
2457607.96962,2016-08-07.4659702,bd,1.59,15.378,11.779,0.010,74.477,0.671,V
2457611.94245,2016-08-11.4388656,bd,1.60,15.411,11.791,0.010,73.743,0.668,V
2457611.94371,2016-08-11.4401210,bd,1.64,15.410,11.785,0.010,74.133,0.682,V
2457611.94496,2016-08-11.4413721,bd,1.59,15.385,11.785,0.010,74.092,0.688,V
2457614.95605,2016-08-14.4525173,bd,1.50,15.359,11.792,0.011,73.651,0.744,V
2457614.95730,2016-08-14.4537738,bd,1.65,15.389,11.787,0.010,74.006,0.697,V
2457614.95856,2016-08-14.4550358,bd,1.49,15.308,11.777,0.010,74.686,0.692,V
2457617.80972,2016-08-17.3062571,bd,1.59,15.271,11.781,0.011,74.395,0.719,V
2457617.81099,2016-08-17.3075210,bd,1.62,15.316,11.771,0.010,75.036,0.726,V
2457617.81224,2016-08-17.3087737,bd,1.55,15.270,11.775,0.011,74.797,0.752,V
2457620.85287,2016-08-20.3494775,bd,1.67,15.328,11.779,0.010,74.492,0.720,V
2457620.85412,2016-08-20.3507255,bd,1.61,15.322,11.770,0.010,75.119,0.722,V
2457620.85537,2016-08-20.3519848,bd,1.75,15.293,11.775,0.011,74.795,0.710,V
2457625.84140,2016-08-25.3381532,bd,1.57,15.425,11.775,0.010,74.761,0.677,V
2457625.84265,2016-08-25.3394042,bd,1.56,15.398,11.783,0.010,74.297,0.700,V
2457625.84391,2016-08-25.3406575,bd,1.48,15.409,11.791,0.010,73.680,0.692,V
2457626.83718,2016-08-26.3339619,bd,1.59,15.409,11.778,0.011,74.588,0.716,V
2457626.83843,2016-08-26.3352158,bd,1.63,15.408,11.790,0.011,73.737,0.721,V
2457626.83969,2016-08-26.3364689,bd,1.58,15.397,11.776,0.010,74.741,0.685,V
2457630.85698,2016-08-30.3539008,bd,1.54,15.419,11.779,0.010,74.525,0.685,V
