###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57479.328727  14.815  0.008  4306   33 c  0  31.81 103.65382  17.86447  2599.85  5217.09 4.04 3.54 -41.8 -0.484 19.22 20.96 02a57479o0184c
57483.247416  14.782  0.008  4439   33 c  0  24.11 103.65382  17.86447  1853.66  6669.12 4.02 3.74 -68.9 -0.454 19.29 21.02 02a57483o0082c
57483.263020  14.757  0.007  4540   33 c  0  27.28 103.65382  17.86447  1557.60  6091.96 4.04 3.65 -56.8 -0.467 19.30 21.04 02a57483o0112c
57487.242123  14.971  0.009  3730   34 c  0  36.36 103.65382  17.86447  1806.40  6359.75 4.58 4.29 -67.8 -0.435 19.03 20.82 02a57487o0074c
57487.255423  14.906  0.008  3958   33 c  0  25.00 103.65382  17.86447  1511.03  5780.53 4.11 3.69 -55.8 -0.472 19.21 20.87 02a57487o0100c
57487.272607  14.969  0.009  3736   33 c  0  78.84 103.65382  17.86447  2678.00  5194.03 4.52 4.06 -44.4 -0.442 19.09 20.86 02a57487o0133c
57487.290768  15.027  0.010  3542   35 c  0 260.15 103.65382  17.86447  2604.19  5216.02 5.13 4.72 -48.6 -0.385 18.91 20.82 02a57487o0166c
57489.237391  14.828  0.009  4254   37 c  0  17.65 103.65382  17.86447  1875.84  6208.31 4.38 3.95 -67.0 -0.474 18.86 20.38 02a57489o0059c
57489.251036  14.842  0.009  4201   39 c  0  24.91 103.65382  17.86447  1582.43  5629.01 4.29 3.92 -50.7 -0.477 19.02 20.63 02a57489o0085c
57489.267098  14.797  0.010  4376   44 c  0  16.04 103.65382  17.86447  2751.32  5042.71 4.23 3.41   8.2 -0.477 18.87 20.68 02a57489o0116c
57489.284329  14.832  0.008  4240   35 c  0  27.68 103.65382  17.86447  2599.00  5219.74 4.11 3.75 -49.1 -0.475 19.04 20.64 02a57489o0149c
57494.237567  14.762  0.012  4521   56 o  0   6.87 103.65382  17.86447  2010.82  6102.33 3.77 3.40 -70.5 -0.574 18.39 19.30 02a57494o0051o
57494.248329  14.768  0.011  4496   51 o  0  10.74 103.65382  17.86447  1990.69  6062.21 3.89 3.47 -61.9 -0.538 18.45 19.44 02a57494o0071o
57494.261814  14.791  0.013  4402   56 o  0   8.01 103.65382  17.86447  2043.50  6138.35 4.04 3.46 -60.0 -0.529 18.41 19.39 02a57494o0098o
57494.276792  14.782  0.016  4439   71 o  0   5.07 103.65382  17.86447  2059.58  6021.01 3.90 3.34 -63.3 -0.523 18.06 18.81 02a57494o0128o
57497.262560  14.895  0.012  4000   46 o  0  11.08 103.65382  17.86447  1990.38  6061.31 3.94 3.70 -77.1 -0.457 18.42 19.44 02a57497o0012o
57497.277870  14.886  0.014  4033   58 o  0   7.93 103.65382  17.86447  2039.86  6137.76 4.20 3.85 -61.7 -0.459 18.34 19.38 02a57497o0043o
57497.291661  14.844  0.012  4193   50 o  0  16.57 103.65382  17.86447  2057.50  6019.93 4.19 3.86 -60.7 -0.460 18.30 19.33 02a57497o0071o
57499.271612  14.805  0.015  4344   66 o  0   5.02 103.65382  17.86447  1998.15  6095.28 4.06 3.51 -62.6 -0.519 18.21 19.06 02a57499o0104o
57499.287085  14.783  0.014  4435   60 o  0   8.41 103.65382  17.86447  1974.45  6056.06 4.06 3.55 -60.9 -0.510 18.13 18.94 02a57499o0134o
57499.298506  14.828  0.015  4253   62 o  0   7.59 103.65382  17.86447  2030.40  6133.10 4.06 3.58 -60.6 -0.501 18.08 18.87 02a57499o0155o
57499.307895  14.748  0.014  4578   62 o  0   7.57 103.65382  17.86447  2050.58  6015.54 4.03 3.57 -59.4 -0.500 18.05 18.82 02a57499o0173o
57500.234062  14.823  0.019  4273   81 o  0   2.97 103.65382  17.86447  2004.08  6099.51 3.93 3.56 -76.9 -0.518 17.98 18.54 02a57500o0052o
57500.245609  14.856  0.016  4146   66 o  0   5.80 103.65382  17.86447  1985.61  6058.05 4.06 3.61 -65.3 -0.527 18.20 19.03 02a57500o0071o
57500.261939  14.828  0.015  4255   63 o  0   6.58 103.65382  17.86447  2040.81  6132.79 3.98 3.41 -63.7 -0.529 18.19 18.93 02a57500o0100o
57500.282006  14.869  0.016  4098   67 o  0   5.28 103.65382  17.86447  2056.51  6013.39 3.94 3.37 -61.4 -0.519 18.10 18.77 02a57500o0135o
57505.287671  16.554  0.044   867   38 o  0  12.31 103.65382  17.86447  2005.42  6095.49 3.93 3.47 -58.4 -0.492 18.67 19.99 02a57505o0130o
57506.247880  14.741  0.009  4610   43 o  0  17.59 103.65382  17.86447  2007.81  6097.69 4.04 3.61 -70.1 -0.480 18.70 20.04 02a57506o0067o
57507.286280  14.815  0.008  4304   36 c  0  17.92 103.65382  17.86447  2004.62  6097.51 4.08 3.68 -53.5 -0.461 18.96 20.64 02a57507o0134c
57508.236586   0.000  0.000     0    0 c  0    nan 103.65382  17.86447  9452.63  5078.50  nan 2.46  41.7 -0.481 -2.12 -0.27 02a57508o0046c
57509.266723  14.792  0.008  4398   36 c  0  19.06 103.65382  17.86447  2006.85  6095.41 4.03 3.63 -58.3 -0.457 19.01 20.65 02a57509o0111c
57509.283207  14.789  0.009  4409   38 c  0  13.37 103.65382  17.86447  2043.74  6056.28 4.06 3.67 -54.8 -0.463 18.92 20.54 02a57509o0144c
57510.242324  14.899  0.011  3985   46 c  0  10.01 103.65382  17.86447  2010.75  6098.20 4.05 3.68 -62.4 -0.470 18.68 19.99 02a57510o0055c
57510.252713  14.909  0.010  3948   39 c  0  18.29 103.65382  17.86447  2047.95  6057.16 4.14 3.69 -56.9 -0.468 18.96 20.61 02a57510o0075c
57510.266942  14.913  0.010  3934   40 c  0  14.56 103.65382  17.86447  1991.78  6035.33 4.19 3.70 -54.0 -0.473 18.93 20.59 02a57510o0103c
57511.255567  14.767  0.009  4498   39 c  0  16.47 103.65382  17.86447  3854.38  6266.78 3.95 3.68 -69.2 -0.487 18.95 20.59 02a57511o0091c
57511.266734  14.781  0.009  4440   38 c  0  15.16 103.65382  17.86447  3836.44  6225.95 3.86 3.56 -69.9 -0.491 18.95 20.57 02a57511o0113c
57511.278716  14.815  0.009  4304   39 c  0  14.20 103.65382  17.86447  3891.38  6302.82 3.94 3.69 -67.0 -0.478 18.87 20.49 02a57511o0137c
57536.250323  14.836  0.044  4224  186 o  0   2.03 103.65382  17.86447 10241.25  6848.99 4.36 3.22  80.0 -0.545 17.80 18.41 02a57536o0052o
57661.650632  15.077  0.053  3381  178 c  0   2.60 103.65382  17.86447  6736.64  2666.58 3.97 3.66 -80.1 -0.407 17.28 17.31 02a57661o0772c
57669.628879  14.785  0.007  4426   29 c  0  48.48 103.65382  17.86447  7609.18  4875.29 3.78 3.46 -85.5 -0.411 19.48 21.30 02a57669o0747c
57669.647708  14.886  0.013  4032   53 c  0  10.63 103.65382  17.86447  7626.69  4914.79 3.74 3.44 -80.0 -0.423 18.39 19.20 02a57669o0773c
57677.656564  15.388  0.223  2540  567 o  0   7.44 103.65382  17.86447  1264.59  7637.65 7.02 5.78 -84.6 -0.136 17.18 16.60 02a57677o0901o
57685.574095  14.823  0.008  4273   35 c  0  60.11 103.65382  17.86447 10430.10  3548.64 4.03 3.47 -86.4 -0.428 19.13 20.73 02a57685o0698c
57685.587579  14.831  0.007  4243   32 c  0  80.83 103.65382  17.86447   736.00  3502.23 4.21 3.78  63.7 -0.388 19.14 20.75 02a57685o0718c
57685.590014  14.817  0.008  4298   33 c  0  64.75 103.65382  17.86447 10444.31  3594.87 4.09 3.56 -86.9 -0.426 19.17 20.81 02a57685o0721c
57685.603982  14.879  0.008  4057   32 c  0  64.70 103.65382  17.86447   750.11  3546.84 4.29 3.85  66.0 -0.384 19.16 20.84 02a57685o0741c
57685.605476  14.807  0.008  4338   33 c  0  63.24 103.65382  17.86447 10392.19  3516.47 4.03 3.46 -84.4 -0.429 19.21 20.86 02a57685o0744c
57685.619337  14.840  0.008  4209   32 c  0 208.29 103.65382  17.86447   696.38  3463.44 4.36 3.90  65.9 -0.379 19.08 20.73 02a57685o0764c
57685.621664  14.839  0.008  4210   34 c  0  47.67 103.65382  17.86447 10367.47  3639.64 4.04 3.48 -83.5 -0.437 18.98 20.53 02a57685o0767c
57685.635786  14.861  0.008  4127   33 c  0  82.72 103.65382  17.86447   673.92  3586.43 4.33 3.88  63.1 -0.387 19.15 20.78 02a57685o0787c
57685.637658  14.824  0.008  4270   36 c  0  63.96 103.65382  17.86447   110.73  6870.09 5.13 3.90   7.4 -0.370 18.94 20.69 02a57685o0790c
57685.651842  14.880  0.040  4054  161 c  0   1.80 103.65382  17.86447  9804.95  6919.13 4.49 3.88  -4.5 -0.451 17.94 18.63 02a57685o0810c
57689.570478  14.773  0.007  4473   30 c  0  70.28 103.65382  17.86447  9618.33  4768.19 3.88 3.36 -84.0 -0.430 19.56 21.39 02a57689o0701c
57689.588336  14.787  0.007  4420   29 c  0  68.31 103.65382  17.86447  9633.44  4809.22 3.89 3.38 -84.7 -0.434 19.56 21.37 02a57689o0729c
57689.603734  14.750  0.007  4571   30 c  0  29.28 103.65382  17.86447   942.38  5718.72 3.91 3.55  56.2 -0.451 19.56 21.35 02a57689o0753c
57689.619529  14.800  0.007  4365   31 c  0  60.78 103.65382  17.86447   957.43  5601.36 4.18 3.77  22.8 -0.423 19.46 21.32 02a57689o0777c
57689.635876  14.767  0.007  4500   32 c  0  23.51 103.65382  17.86447   918.19  5658.55 3.86 3.53  56.2 -0.457 19.48 21.22 02a57689o0801c
57693.572020  15.973  0.475  1482  704 c  0   1.00 103.65382  17.86447  7380.22  3952.70 3.88 3.65 -89.6 -0.382 15.13 16.75 02a57693o0682c
57693.579612  15.773  0.377  1782  672 c  0   1.05 103.65382  17.86447  7395.27  3991.89 3.90 3.67 -88.0 -0.382 15.56 17.19 02a57693o0694c
57693.595116  15.301  0.010  2752   27 c  0  24.55 103.65382  17.86447  3179.03  6536.51 3.91 3.78  30.1 -0.402 19.48 21.35 02a57693o0718c
57693.610839  15.116  0.009  3262   28 c  0  23.20 103.65382  17.86447  3194.38  6419.70 4.00 3.86  27.6 -0.394 19.47 21.35 02a57693o0742c
57693.626958  14.969  0.008  3738   28 c  0  23.54 103.65382  17.86447  3154.39  6478.85 3.93 3.77  17.6 -0.398 19.46 21.30 02a57693o0766c
57697.550263  14.809  0.007  4327   28 c  0  75.81 103.65382  17.86447  8164.83  6057.30 3.86 3.56 -79.2 -0.426 19.61 21.54 02a57697o0448c
57697.569384  14.820  0.006  4287   28 c  0  97.11 103.65382  17.86447  8177.64  6100.84 3.85 3.52 -77.7 -0.433 19.64 21.59 02a57697o0480c
