###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57523.593822  18.631  0.347   128   44 o  0   4.35 320.69984  49.58791  5072.07   889.54 4.48 3.24  -1.9 -0.560 18.95 20.39 02a57523o0675o
57527.535645  19.119  0.579    82   47 o  0   3.67 320.69984  49.58791  2168.95 10413.81 4.41 4.00 -35.8 -0.406 18.29 19.35 02a57527o0448o
57527.540326  18.531  0.375   140   53 o  0   4.32 320.69984  49.58791  6765.36   652.87 5.13 3.90   3.3 -0.522 18.39 19.45 02a57527o0457o
57527.546719  18.854  0.386   104   40 o  0   5.44 320.69984  49.58791  2191.54 10436.99 4.20 3.79 -40.5 -0.437 18.39 19.41 02a57527o0469o
57527.552213  18.297  0.308   174   54 o  0   3.91 320.69984  49.58791  6785.78   693.30 4.81 3.59   4.2 -0.553 18.47 19.53 02a57527o0479o
57527.558344  18.899  0.486   100   49 o  0   3.40 320.69984  49.58791  2127.50 10376.19 4.27 3.83 -41.2 -0.421 18.44 19.49 02a57527o0491o
57527.563225  18.237  0.294   184   54 o  0   3.91 320.69984  49.58791  6736.30   616.75 5.16 3.99   3.0 -0.525 18.40 19.58 02a57527o0501o
57527.569063  18.109  0.251   207   52 o  0   3.69 320.69984  49.58791  2098.42 10474.01 4.32 3.86 -39.7 -0.413 18.49 19.57 02a57527o0513o
57527.573942  19.018  0.550    90   49 o  0   4.83 320.69984  49.58791  6711.11   735.21 4.84 3.64   4.3 -0.558 18.55 19.68 02a57527o0523o
57527.579815  18.791  0.389   111   43 o  0   4.80 320.69984  49.58791  2135.57 10435.50 4.26 3.84 -44.2 -0.415 18.54 19.68 02a57527o0535o
57527.584682  19.236  0.724    73   53 o  0   3.87 320.69984  49.58791  6749.70   676.54 4.74 3.57   4.9 -0.553 18.64 19.83 02a57527o0545o
57535.517415  18.301  0.213   174   37 o  0   7.37 320.69984  49.58791  6978.42  1826.83 3.97 3.34   5.3 -0.549 18.75 19.99 02a57535o0582o
57535.527368  18.578  0.280   135   38 o  0   6.14 320.69984  49.58791  7002.77  1865.62 3.97 3.32   7.0 -0.543 18.79 20.04 02a57535o0602o
57535.537179  18.455  0.258   151   39 o  0   5.65 320.69984  49.58791  6940.46  1789.00 4.00 3.41   8.9 -0.540 18.80 20.07 02a57535o0622o
57535.546450  18.420  0.214   156   33 o  0   7.75 320.69984  49.58791  6929.35  1905.90 3.93 3.33   4.4 -0.544 18.85 20.13 02a57535o0641o
57535.558964  18.954  0.397    95   38 o  0   6.28 320.69984  49.58791  6968.34  1846.64 3.92 3.36   7.3 -0.549 18.86 20.18 02a57535o0663o
57541.527465 -19.882  0.618   -40   25 c  0   3.63 320.69984  49.58791  5496.61  1038.69 4.65 3.73  -1.1 -0.495 19.33 21.30 02a57541o0678c
57541.539419 -19.470  0.366   -59   22 c  0   4.69 320.69984  49.58791  5508.18  1079.41 4.53 3.54  -2.0 -0.502 19.42 21.36 02a57541o0701c
57541.551377 -20.217  0.763   -30   23 c  0   4.14 320.69984  49.58791  5458.05  1002.37 4.64 3.71  -2.6 -0.493 19.44 21.45 02a57541o0724c
57541.563189 -19.572  0.500   -54   27 c  0   3.59 320.69984  49.58791  5432.02  1121.59 4.57 3.64  -4.5 -0.495 19.10 21.04 02a57541o0747c
57541.574878 -20.103  0.814   -33   27 c  0   3.03 320.69984  49.58791  5470.73  1063.91 4.64 3.68  -1.8 -0.504 19.33 21.32 02a57541o0770c
57549.504150 -20.058  0.705   -34   24 c  0   3.67 320.69984  49.58791  7078.67   351.55 5.01 4.01   6.9 -0.486 19.48 21.56 02a57549o0417c
57549.506713 -20.035  0.537   -35   19 c  0   6.72 320.69984  49.58791  2508.79 10107.95 4.24 4.06 -46.6 -0.395 19.47 21.55 02a57549o0422c
57549.516124 -19.994  0.646   -36   24 c  0   3.74 320.69984  49.58791  7089.41   394.45 5.03 4.00   7.3 -0.484 19.48 21.58 02a57549o0440c
57549.518713 -19.509  0.313   -57   18 c  0   6.64 320.69984  49.58791  2533.62 10147.49 4.25 4.07 -47.0 -0.391 19.48 21.56 02a57549o0445c
57549.528102 -20.962  1.630   -15   24 c  0   3.81 320.69984  49.58791  7037.23   318.47 5.05 3.94   8.4 -0.487 19.51 21.61 02a57549o0463c
57549.530706 -19.859  0.454   -41   19 c  0   6.15 320.69984  49.58791  2464.13 10069.97 4.22 4.06 -47.1 -0.401 19.49 21.60 02a57549o0468c
57549.539966 -20.437  0.894   -24   22 c  0   4.60 320.69984  49.58791  7024.13   437.53 4.81 3.77   7.8 -0.499 19.56 21.65 02a57549o0486c
57549.542503 -19.434  0.316   -61   19 c  0   5.79 320.69984  49.58791  2435.00 10188.78 4.12 3.94 -37.5 -0.405 19.55 21.63 02a57549o0491c
57549.551701 -20.092  0.750   -33   25 c  0   3.67 320.69984  49.58791  7050.53   378.94 4.82 3.77   8.6 -0.505 19.57 21.66 02a57549o0509c
57549.554222 -19.572  0.331   -54   18 c  0   7.09 320.69984  49.58791  2473.27 10131.13 4.01 3.86 -45.4 -0.415 19.59 21.64 02a57549o0514c
57581.467985 -19.645  0.378   -50   19 c  0   5.73 320.69984  49.58791  5768.49  3075.05 4.12 3.84  -0.5 -0.430 19.37 21.45 02a57581o0441c
57581.489374 -19.747  0.386   -46   18 c  0   7.03 320.69984  49.58791  5776.00  3115.02 4.06 3.77  -0.7 -0.441 19.37 21.41 02a57581o0483c
57581.494537 -19.953  0.465   -38   18 c  0   5.72 320.69984  49.58791  5722.61  3036.33 4.16 3.75   0.0 -0.441 19.43 21.50 02a57581o0493c
57581.513014 -20.136  0.606   -32   19 c  0   5.29 320.69984  49.58791  5712.63  3146.84 3.99 3.67   0.1 -0.445 19.35 21.40 02a57581o0530c
57581.523458 -19.359  0.276   -66   18 c  0   5.66 320.69984  49.58791  4806.72  7434.29 3.89 3.55 -77.0 -0.457 19.51 21.57 02a57581o0550c
57597.442015  18.906  0.278    99   28 o  0  12.40 320.69984  49.58791  8492.45  1575.81 4.23 3.84  34.6 -0.509 19.27 21.11 02a57597o0321o
57597.462913  19.234  0.414    74   30 o  0   8.84 320.69984  49.58791  8520.29  1610.94 4.38 4.00  12.9 -0.476 19.21 21.03 02a57597o0363o
57597.467396  18.772  0.253   112   28 o  0   8.95 320.69984  49.58791  2098.80  8994.90 4.10 3.85 -30.7 -0.440 19.11 20.94 02a57597o0372o
57597.476815  19.095  0.328    84   27 o  0  10.03 320.69984  49.58791  2111.11  8875.25 4.25 3.92 -21.8 -0.430 19.11 20.95 02a57597o0391o
57597.494919  18.872  0.258   103   26 o  0  10.85 320.69984  49.58791  2072.57  8935.94 4.02 3.85 -59.1 -0.439 19.13 20.88 02a57597o0427o
57598.439984  19.243  0.441    73   32 o  0   8.31 320.69984  49.58791  5558.37  1123.75 5.03 4.25  -3.6 -0.464 19.05 20.91 02a57598o0415o
57598.447774  19.038  0.362    88   32 o  0   8.93 320.69984  49.58791  5581.64  1159.13 5.14 4.36  -2.1 -0.440 19.00 20.94 02a57598o0430o
57598.466163  18.312  0.155   172   27 o  0  11.85 320.69984  49.58791  5029.04  9446.84 3.97 3.76 -62.8 -0.454 19.17 20.99 02a57598o0467o
57598.475351  18.241  0.134   183   25 o  0  12.69 320.69984  49.58791  5045.08  9326.36 4.02 3.79 -71.2 -0.452 19.16 21.00 02a57598o0485o
57598.492928  18.575  0.187   135   25 o  0  12.64 320.69984  49.58791  5007.30  9385.84 4.39 4.19 -46.4 -0.422 19.07 20.99 02a57598o0521o
57605.434074 -19.527  0.310   -56   17 c  0   6.81 320.69984  49.58791  5505.70  2968.06 3.87 3.70  -2.7 -0.427 19.61 21.69 02a57605o0386c
57605.448995 -19.718  0.336   -47   16 c  0   8.22 320.69984  49.58791  5516.54  3010.47 3.85 3.69  -0.2 -0.429 19.60 21.69 02a57605o0415c
57605.471498 -19.678  0.360   -49   18 c  0   6.23 320.69984  49.58791  5078.36  7559.78 4.07 3.92 -59.6 -0.399 19.50 21.62 02a57605o0457c
57605.481858 -19.353  0.263   -66   17 c  0   6.86 320.69984  49.58791  5106.83  7441.16 4.04 3.71 -76.8 -0.419 19.53 21.60 02a57605o0477c
57605.484417 -19.511  0.329   -57   19 c  0   5.76 320.69984  49.58791  5069.87  7500.22 4.05 3.77 -82.8 -0.417 19.52 21.59 02a57605o0482c
57609.437563 -19.273  0.415   -71   30 c  0   2.93 320.69984  49.58791  3738.80  9698.86 3.96 3.75 -46.7 -0.442 19.04 21.02 02a57609o0395c
57609.454961 -19.408  0.456   -63   29 c  0   2.98 320.69984  49.58791  3743.47  9740.01 4.04 3.76 -46.0 -0.441 19.18 21.23 02a57609o0429c
57609.464211 -21.729  3.750    -7   28 c  0   3.65 320.69984  49.58791  6847.06   821.62 4.56 3.55  10.6 -0.493 19.24 21.24 02a57609o0447c
57609.482736 -20.072  0.611   -34   21 c  0   5.26 320.69984  49.58791  6862.57   703.51 4.63 3.62  11.0 -0.496 19.61 21.69 02a57609o0483c
57609.491334 -20.462  0.961   -24   23 c  0   4.56 320.69984  49.58791  6825.93   761.55 4.60 3.60  11.8 -0.495 19.61 21.68 02a57609o0498c
57613.422895  19.857  0.817    41   34 o  0   7.64 320.69984  49.58791  6712.82  1270.55 3.94 3.46  10.3 -0.536 18.91 20.70 02a57613o0373o
57613.431792  18.872  0.294   103   30 o  0   7.84 320.69984  49.58791  2703.83  9190.30 3.65 3.51 -51.2 -0.485 18.98 20.74 02a57613o0390o
57613.449667  19.123  0.403    81   33 o  0   6.09 320.69984  49.58791  2763.87  9267.16 3.81 3.61 -53.1 -0.478 18.99 20.82 02a57613o0424o
57613.457626  19.203  0.320    76   24 o  0  13.00 320.69984  49.58791  2777.71  9152.41 3.72 3.56 -58.8 -0.483 19.02 20.86 02a57613o0439o
57613.467086  19.265  0.403    71   29 o  0   7.50 320.69984  49.58791  2738.05  9209.12 3.78 3.57 -49.6 -0.473 19.04 20.92 02a57613o0457o
57617.417379  18.686  0.483   122   59 o  0   2.85 320.69984  49.58791  2124.15  8934.44 3.99 3.47 -53.4 -0.512 18.47 19.88 02a57617o0375o
57617.429519  19.119  0.799    82   65 o  0   2.46 320.69984  49.58791  2095.51  8897.64 4.00 3.51 -51.9 -0.507 18.47 19.89 02a57617o0398o
57617.433399 -22.714 18.857    -3   56 o  0   2.74 320.69984  49.58791  2153.83  8978.06 4.03 3.52 -56.3 -0.508 18.47 19.88 02a57617o0405o
57617.446491  20.044  1.812    35   63 o  0   2.48 320.69984  49.58791  2171.70  8856.90 3.89 3.45 -59.9 -0.511 18.46 19.85 02a57617o0430o
57617.466553  20.042  1.721    35   60 o  0   2.50 320.69984  49.58791  2132.61  8914.99 3.86 3.47 -56.9 -0.504 18.46 19.84 02a57617o0468o
57621.413565  20.226  1.892    30   56 o  0   2.67 320.69984  49.58791  2939.17  8515.10 3.88 3.20 -28.0 -0.515 18.28 19.86 02a57621o0332o
57621.444652  19.742  1.260    46   58 o  0   3.50 320.69984  49.58791  2910.90  8476.39 4.30 3.63 -21.4 -0.452 18.18 19.81 02a57621o0386o
57621.449210  17.330  0.175   424   74 o  0   1.94 320.69984  49.58791  2975.93  8554.88 4.57 4.01 -24.3 -0.427 18.12 19.78 02a57621o0394o
57621.464613  19.032  0.713    89   63 o  0   1.95 320.69984  49.58791  2989.75  8435.72 3.92 3.26 -29.7 -0.513 18.20 19.74 02a57621o0421o
57621.475942 -20.594  2.889   -21   61 o  0   2.40 320.69984  49.58791  2951.05  8493.40 3.78 3.11 -31.7 -0.511 18.20 19.71 02a57621o0441o
57625.420142 -19.132  0.286   -81   23 c  0   4.35 320.69984  49.58791  5563.27 10288.96 4.24 4.06 -61.4 -0.460 19.54 21.65 02a57625o0295c
57625.432110 -19.244  0.287   -73   21 c  0   5.98 320.69984  49.58791  5548.83 10247.63 4.23 3.94 -70.7 -0.457 19.47 21.44 02a57625o0316c
57625.432659  18.294  1.576   175  275 c  0   0.04 320.69984  49.58791    40.75   729.43 4.39 3.64 -26.3 -0.522 19.49 21.38 02a57625o0317c
