###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57626.509551  17.435  0.047   386   18 c  0   1.20 335.99587  25.74046  1057.05  2127.61 4.16 3.67 -23.7 -0.431 19.49 21.36 02a57626o0502c
57633.434379  17.348  0.063   418   26 c  0   0.86 335.99587  25.74046  1870.71   675.94 4.08 3.86 -89.4 -0.400 19.28 21.31 02a57633o0296c
57633.434895  17.481  0.058   369   21 c  0   0.95 335.99587  25.74046  3906.43 10423.04 3.99 3.55   7.9 -0.373 19.64 21.74 02a57633o0297c
57633.446228  17.696  0.087   303   26 c  0   1.23 335.99587  25.74046  1852.70   636.19 4.13 3.94 -88.8 -0.393 19.47 21.55 02a57633o0316c
57633.449480  17.435  0.049   385   19 c  0   1.29 335.99587  25.74046  3888.07 10383.63 3.72 3.29   1.9 -0.401 19.58 21.64 02a57633o0322c
57633.463427  17.327  0.127   426   54 c  0   0.86 335.99587  25.74046  3940.16 10465.58 3.57 3.17  -7.1 -0.406 19.05 21.12 02a57633o0345c
57633.466155  17.543  0.052   349   18 c  0   1.19 335.99587  25.74046  1906.81   717.44 4.04 3.82 -87.0 -0.401 19.57 21.62 02a57633o0349c
57633.472571  17.430  0.203   387   79 c  0   1.12 335.99587  25.74046  1923.37   596.82 4.21 3.97 -88.9 -0.384 17.97 19.90 02a57633o0361c
57633.486793  17.377  0.103   406   42 c  0   1.66 335.99587  25.74046  3958.27 10347.82 3.77 3.49   5.1 -0.387 18.59 20.62 02a57633o0385c
57633.497936  16.958  0.620   598  371 c  0   0.99 335.99587  25.74046  1892.51   655.90 4.28 3.94  85.2 -0.393 18.24 20.47 02a57633o0402c
57633.499920  17.857  0.780   261  204 c  0   1.17 335.99587  25.74046  3924.75 10404.03 3.60 3.19  -3.8 -0.428 17.87 19.87 02a57633o0405c
57637.424766  17.489  0.049   367   18 c  0   1.32 335.99587  25.74046  1908.69  3556.06 5.22 4.01   0.7 -0.353 19.44 21.62 02a57637o0350c
57637.437217  17.482  0.043   369   16 c  0   1.09 335.99587  25.74046  1873.37  3517.31 3.96 3.71  69.4 -0.393 19.65 21.61 02a57637o0371c
57637.458456  17.445  0.041   382   16 c  0   1.20 335.99587  25.74046  1943.79  3596.96 3.99 3.74  72.0 -0.387 19.60 21.56 02a57637o0407c
57637.464250  17.452  0.043   379   16 c  0   1.14 335.99587  25.74046  1959.86  3477.46 3.93 3.66  71.1 -0.393 19.64 21.58 02a57637o0418c
57637.480048  17.505  0.046   361   16 c  0   0.94 335.99587  25.74046  1925.53  3538.77 4.01 3.76  74.2 -0.383 19.59 21.56 02a57637o0445c
