HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458396.75513,2018-10-05.2550954,bb,2.36,16.751,16.045,0.114,1.465,0.153,V
2458396.75640,2018-10-05.2563636,bb,2.37,16.861,16.204,0.120,1.266,0.138,V
2458396.75767,2018-10-05.2576405,bb,2.36,16.848,16.438,0.150,1.020,0.140,V
2458401.75816,2018-10-10.2583990,bb,2.08,16.780,16.660,0.196,0.832,0.149,V
2458401.75943,2018-10-10.2596741,bb,2.11,16.951,16.523,0.148,0.943,0.127,V
2458401.76174,2018-10-10.2619798,bb,2.10,16.877,16.514,0.157,0.951,0.136,V
2458405.67163,2018-10-14.1720913,br,1.54,17.710,>17.710,99.990,0.270,0.060,g
2458405.67286,2018-10-14.1733157,br,1.49,17.857,17.632,0.178,0.321,0.052,g
2458405.67407,2018-10-14.1745299,br,1.57,17.678,17.311,0.156,0.432,0.062,g
2458413.72504,2018-10-22.2259329,bb,2.23,16.335,>16.335,99.990,0.958,0.224,V
2458416.64352,2018-10-25.1445613,br,1.43,16.370,>16.370,99.990,0.476,0.206,g
2458416.64473,2018-10-25.1457825,br,1.45,16.364,>16.364,99.990,0.328,0.207,g
2458416.64598,2018-10-25.1470327,br,1.46,16.428,>16.428,99.990,-0.125,0.195,g
2458423.69406,2018-11-01.1954721,bb,2.15,16.307,>16.307,99.990,0.966,0.230,V
2458423.69533,2018-11-01.1967473,bb,2.13,16.524,16.316,0.181,1.142,0.189,V
2458423.69661,2018-11-01.1980228,bb,2.11,16.834,16.621,0.180,0.862,0.142,V
2458424.60556,2018-11-02.1070164,br,1.57,99.990,99.990,99.990,99.990,99.990,g
2458424.60678,2018-11-02.1082394,br,1.57,99.990,99.990,99.990,99.990,99.990,g
2458424.60801,2018-11-02.1094641,br,1.65,99.990,99.990,99.990,99.990,99.990,g
2458425.61261,2018-11-03.1141246,br,1.47,99.990,99.990,99.990,99.990,99.990,g
2458425.61383,2018-11-03.1153396,br,1.55,17.635,>17.635,99.990,0.266,0.064,g
2458425.61506,2018-11-03.1165620,br,1.44,17.746,17.538,0.181,0.351,0.058,g
2458426.61208,2018-11-04.1136329,br,1.42,99.990,99.990,99.990,99.990,99.990,g
2458426.61330,2018-11-04.1148540,br,1.44,17.816,17.753,0.207,0.287,0.054,g
2458426.61451,2018-11-04.1160680,br,1.46,99.990,99.990,99.990,99.990,99.990,g
2458427.60860,2018-11-05.1102002,br,1.43,99.990,99.990,99.990,99.990,99.990,g
2458427.60982,2018-11-05.1114234,br,1.47,99.990,99.990,99.990,99.990,99.990,g
2458427.61105,2018-11-05.1126504,br,1.47,99.990,99.990,99.990,99.990,99.990,g
2458428.60360,2018-11-06.1052515,br,1.53,17.692,17.452,0.176,0.379,0.061,g
2458428.60486,2018-11-06.1065043,br,1.52,17.655,17.480,0.187,0.370,0.063,g
2458428.60607,2018-11-06.1077204,br,1.55,17.667,17.378,0.168,0.406,0.062,g
2458429.60309,2018-11-07.1047821,br,2.04,17.743,17.072,0.118,0.538,0.058,g
2458429.60430,2018-11-07.1059956,br,2.06,17.668,17.168,0.138,0.493,0.062,g
2458429.60552,2018-11-07.1072221,br,2.05,17.651,17.081,0.130,0.534,0.063,g
2458431.59856,2018-11-09.1003483,br,1.40,17.651,17.355,0.167,0.415,0.063,g
2458431.59976,2018-11-09.1015561,br,1.46,17.781,17.069,0.114,0.540,0.056,g
