###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57541.592612  14.150  0.005  7947   42 c  0   7.59 341.78179  56.29785  9151.62  7507.89 4.14 3.41  84.4 -0.479 19.24 21.14 02a57541o0805c
57549.535381  14.172  0.005  7781   36 c  0  12.12 341.78179  56.29785   899.23  6667.72 4.36 3.81 -53.8 -0.430 19.39 21.43 02a57549o0477c
57549.547099  14.174  0.005  7770   35 c  0  13.13 341.78179  56.29785   918.52  6708.57 4.22 3.73 -52.5 -0.438 19.45 21.48 02a57549o0500c
57549.558745  14.180  0.005  7727   37 c  0  10.81 341.78179  56.29785   863.57  6628.76 4.08 3.55 -55.8 -0.457 19.51 21.49 02a57549o0523c
57549.570237  14.180  0.005  7730   37 c  0  10.45 341.78179  56.29785   841.18  6744.68 4.27 3.73 -56.1 -0.442 19.46 21.50 02a57549o0546c
57549.581753  14.180  0.005  7730   36 c  0  11.53 341.78179  56.29785   883.28  6688.82 4.17 3.64 -56.7 -0.448 19.51 21.55 02a57549o0569c
57581.498015  14.187  0.005  7680   39 c  0  10.20 341.78179  56.29785  9474.28  9515.91 4.37 3.66  84.2 -0.441 19.35 21.31 02a57581o0500c
57581.510108  14.162  0.005  7856   38 c  0  11.29 341.78179  56.29785  9495.35  9555.38 4.48 3.67  84.1 -0.435 19.34 21.34 02a57581o0524c
57581.532261  14.163  0.005  7850   38 c  0  10.78 341.78179  56.29785  9432.68  9475.98 4.42 3.66  83.2 -0.436 19.42 21.41 02a57581o0567c
57581.536138  14.174  0.005  7770   37 c  0  11.54 341.78179  56.29785  9413.85  9594.76 4.40 3.65  82.4 -0.435 19.47 21.48 02a57581o0575c
57581.554166  14.174  0.005  7768   41 c  0   7.82 341.78179  56.29785  9457.83  9532.25 4.63 3.94  78.8 -0.408 19.24 21.26 02a57581o0610c
57597.490946  14.010  0.005  9040   44 o  0  12.09 341.78179  56.29785  2434.83  7989.84 4.03 3.77 -68.3 -0.443 19.09 20.80 02a57597o0419o
57597.503467  14.009  0.005  9043   44 o  0  16.21 341.78179  56.29785  2451.87  8031.40 3.70 3.49 -70.3 -0.469 19.14 20.75 02a57597o0444o
57597.508037  14.008  0.005  9051   45 o  0  19.35 341.78179  56.29785  2376.69  7951.19 3.75 3.61 -59.3 -0.466 19.13 20.78 02a57597o0453o
57597.527789  14.008  0.005  9053   43 o  0   8.53 341.78179  56.29785  2379.36  8058.41 4.07 3.89 -64.3 -0.430 19.05 20.74 02a57597o0493o
57597.545080  14.010  0.005  9033   44 o  0  12.75 341.78179  56.29785  2424.77  7999.77 4.14 3.95 -66.1 -0.425 18.98 20.68 02a57597o0528o
57598.469960  14.010  0.005  9039   43 o  0   9.52 341.78179  56.29785  9254.48  7565.10 4.37 3.65  82.7 -0.475 19.13 20.93 02a57598o0474o
57598.483185  14.002  0.005  9099   42 o  0  14.35 341.78179  56.29785  9271.93  7606.12 4.23 3.41  83.7 -0.490 19.19 20.96 02a57598o0501o
57598.487040  14.002  0.005  9107   43 o  0  10.54 341.78179  56.29785  9226.26  7526.32 4.27 3.55  83.8 -0.476 19.17 20.94 02a57598o0509o
57598.505566  13.990  0.005  9207   44 o  0  11.13 341.78179  56.29785  9201.87  7643.20 4.23 3.51  83.0 -0.472 19.16 20.90 02a57598o0547o
57598.524019  13.992  0.005  9187   43 o  0  13.37 341.78179  56.29785  9232.62  7581.98 4.10 3.34  83.4 -0.498 19.18 20.87 02a57598o0584o
57605.468117  14.181  0.005  7721   36 c  0  12.02 341.78179  56.29785  9177.11  9426.29 4.39 3.83  80.8 -0.423 19.56 21.60 02a57605o0451c
57605.474665  14.169  0.005  7805   36 c  0   9.84 341.78179  56.29785  9186.57  9465.21 4.34 3.83  81.7 -0.430 19.53 21.56 02a57605o0463c
57605.491109  14.190  0.005  7655   37 c  0   7.78 341.78179  56.29785  9128.89  9387.53 4.38 3.85  79.9 -0.420 19.49 21.53 02a57605o0495c
57605.512531  14.170  0.005  7801   38 c  0   5.30 341.78179  56.29785  1425.22  1008.80 4.84 3.97 -18.5 -0.429 19.44 21.53 02a57605o0536c
57605.523898  14.158  0.005  7881   37 c  0   6.90 341.78179  56.29785  1393.36  1051.09 4.56 3.78 -18.4 -0.458 19.51 21.57 02a57605o0558c
57609.478099  14.179  0.005  7734   37 c  0  12.89 341.78179  56.29785  2097.92  6282.41 3.87 3.46 -52.0 -0.474 19.49 21.52 02a57609o0474c
57609.495816  14.175  0.005  7763   36 c  0  14.75 341.78179  56.29785  2111.36  6323.02 3.98 3.54 -50.7 -0.467 19.58 21.66 02a57609o0507c
57609.507602  14.172  0.006  7786   46 c  0   7.59 341.78179  56.29785  2050.14  6238.55 4.02 3.54 -49.7 -0.477 18.94 20.94 02a57609o0529c
57609.508572  14.183  0.007  7702   53 c  0   4.38 341.78179  56.29785  2039.35  6355.60 4.00 3.56 -50.8 -0.474 18.76 20.68 02a57609o0531c
57609.530273  14.198  0.011  7598   80 c  0   2.03 341.78179  56.29785  8454.48  4173.35 4.13 3.63  71.3 -0.472 18.45 20.53 02a57609o0571c
57613.461313  14.355  0.012  6579   78 o  0   3.23 341.78179  56.29785 10499.68  7636.92 4.36 3.16  84.5 -0.514 18.96 20.79 02a57613o0446o
57613.483680  13.988  0.017  9224  160 o  0   1.63 341.78179  56.29785   490.47  7549.76 3.92 3.57 -66.2 -0.440 17.15 18.87 02a57613o0488o
57617.459226  14.002  0.007  9104   67 o  0   4.40 341.78179  56.29785  2327.66  7929.67 3.89 3.36 -58.7 -0.504 18.45 19.91 02a57617o0454o
57617.463368  14.005  0.008  9082   71 o  0   5.44 341.78179  56.29785  2354.97  7963.45 3.89 3.42 -54.0 -0.495 18.45 19.92 02a57617o0462o
57617.472914  14.012  0.006  9018   57 o  0   6.38 341.78179  56.29785  2290.42  7882.60 3.89 3.40 -57.3 -0.491 18.46 19.94 02a57617o0480o
57617.496730  13.998  0.006  9135   57 o  0   7.88 341.78179  56.29785  8238.35  2442.33 4.08 3.56  46.5 -0.529 18.47 19.92 02a57617o0524o
57617.512644  13.992  0.007  9189   61 o  0   6.33 341.78179  56.29785  8194.08  2500.02 3.96 3.48  50.2 -0.534 18.48 19.92 02a57617o0553o
57621.478239  13.984  0.010  9257   97 o  0   4.94 341.78179  56.29785  9067.76  2143.38 4.40 3.15  77.6 -0.466 18.21 19.69 02a57621o0445o
57621.481576  13.982  0.010  9269   93 o  0   4.43 341.78179  56.29785  9047.30  2106.17 4.42 3.26  71.7 -0.441 18.21 19.69 02a57621o0451o
57621.492527  13.993  0.009  9179   84 o  0   5.06 341.78179  56.29785  9110.59  2188.11 4.67 3.79  64.6 -0.439 18.15 19.69 02a57621o0470o
57621.515072  13.954  0.009  9515   90 o  0   4.62 341.78179  56.29785  9132.68  2072.13 5.06 4.13  65.0 -0.419 18.10 19.69 02a57621o0508o
57621.519524  14.003  0.011  9095   96 o  0   3.03 341.78179  56.29785  9089.42  2128.15 4.64 3.71  66.9 -0.441 18.16 19.70 02a57621o0516o
