HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457902.64588,2017-05-29.1430688,be,1.56,15.733,13.086,0.019,22.353,0.401,V
2457902.64716,2017-05-29.1443482,be,1.81,15.766,13.091,0.019,22.255,0.388,V
2457902.64843,2017-05-29.1456221,be,1.67,15.721,13.069,0.020,22.718,0.407,V
2457902.66125,2017-05-29.1584368,bf,1.58,15.896,13.167,0.020,20.764,0.373,V
2457902.66254,2017-05-29.1597300,bf,1.60,15.872,13.092,0.019,22.239,0.384,V
2457902.66381,2017-05-29.1610003,bf,1.60,15.783,13.111,0.021,21.865,0.408,V
2457904.56498,2017-05-31.0622237,bf,1.48,15.839,13.120,0.020,21.677,0.389,V
2457904.56624,2017-05-31.0634877,bf,1.42,15.832,13.131,0.019,21.454,0.384,V
2457904.56751,2017-05-31.0647572,bf,1.53,15.837,13.106,0.019,21.940,0.383,V
2457904.57263,2017-05-31.0698775,be,1.66,15.749,13.131,0.020,21.460,0.392,V
2457904.57390,2017-05-31.0711486,be,1.53,15.742,13.102,0.019,22.022,0.395,V
2457904.57518,2017-05-31.0724209,be,1.61,15.661,13.103,0.021,22.022,0.422,V
2457905.71017,2017-06-01.2074465,bf,1.56,15.763,13.088,0.020,22.305,0.408,V
2457905.71143,2017-06-01.2087103,bf,1.52,15.876,13.122,0.018,21.629,0.368,V
2457906.55321,2017-06-02.0505156,be,1.65,15.772,13.078,0.018,22.530,0.385,V
2457906.55446,2017-06-02.0517747,be,1.61,15.807,13.104,0.019,21.995,0.377,V
2457906.55573,2017-06-02.0530391,be,1.57,15.643,13.099,0.021,22.092,0.434,V
2457908.60332,2017-06-04.1006950,bf,1.60,15.672,13.127,0.022,21.523,0.435,V
2457908.60460,2017-06-04.1019732,bf,1.56,15.585,13.153,0.025,21.018,0.479,V
2457908.60587,2017-06-04.1032473,bf,1.53,15.549,13.133,0.025,21.411,0.480,V
2457909.66041,2017-06-05.1578188,be,2.29,99.990,99.990,99.990,99.990,99.990,V
2457909.66167,2017-06-05.1590829,be,2.10,99.990,99.990,99.990,99.990,99.990,V
2457909.66294,2017-06-05.1603478,be,1.47,99.990,99.990,99.990,99.990,99.990,V
2457913.60301,2017-06-09.1005627,bf,1.56,15.296,13.123,0.031,21.616,0.600,V
2457913.60428,2017-06-09.1018277,bf,1.65,15.390,13.174,0.029,20.611,0.551,V
2457913.60554,2017-06-09.1030930,bf,1.64,15.370,13.222,0.031,19.731,0.559,V
2457913.64460,2017-06-09.1421484,be,1.68,15.264,13.113,0.031,21.798,0.618,V
2457913.64586,2017-06-09.1434083,be,1.77,15.363,13.120,0.028,21.671,0.556,V
2457913.64712,2017-06-09.1446733,be,1.66,15.354,13.078,0.027,22.525,0.563,V
2457914.48332,2017-06-09.9809074,be,1.74,15.545,13.111,0.024,21.862,0.475,V
2457914.48459,2017-06-09.9821745,be,1.57,15.374,13.106,0.028,21.946,0.554,V
2457914.48588,2017-06-09.9834606,be,1.62,15.466,13.073,0.024,22.631,0.506,V
2457915.62219,2017-06-11.1198151,bf,1.47,15.479,13.101,0.025,22.072,0.516,V
2457915.62345,2017-06-11.1210716,bf,1.57,15.486,13.117,0.026,21.728,0.509,V
2457915.62471,2017-06-11.1223358,bf,1.50,15.529,13.150,0.025,21.074,0.493,V
2457916.56292,2017-06-12.0605769,be,1.57,15.614,13.073,0.021,22.629,0.445,V
2457916.56417,2017-06-12.0618363,be,1.55,15.575,13.059,0.022,22.937,0.462,V
2457916.56545,2017-06-12.0631122,be,1.65,15.749,13.083,0.020,22.419,0.397,V
2457917.58202,2017-06-13.0797218,bf,1.54,15.671,13.104,0.022,22.004,0.434,V
2457917.58329,2017-06-13.0809920,bf,1.40,15.685,13.135,0.022,21.368,0.427,V
2457917.58456,2017-06-13.0822614,bf,1.46,15.758,13.132,0.020,21.430,0.403,V
2457919.51039,2017-06-15.0081667,be,1.45,14.999,13.142,0.040,21.223,0.772,V
2457919.51165,2017-06-15.0094289,be,1.37,15.138,13.147,0.035,21.145,0.685,V
2457919.51292,2017-06-15.0106991,be,1.50,14.800,13.104,0.046,21.994,0.931,V
2457920.51210,2017-06-16.0099196,be,1.54,13.545,13.062,0.141,22.854,2.942,V
2457920.51336,2017-06-16.0111833,be,1.57,99.990,99.990,99.990,99.990,99.990,V
2457922.53754,2017-06-18.0354453,bf,1.50,15.776,13.113,0.020,21.816,0.398,V
2457922.53881,2017-06-18.0367134,bf,1.61,15.771,13.128,0.020,21.521,0.398,V
2457922.54008,2017-06-18.0379797,bf,1.51,15.815,13.152,0.020,21.038,0.384,V
2457923.59389,2017-06-19.0918440,be,1.63,15.794,13.097,0.018,22.126,0.376,V
2457923.59515,2017-06-19.0931059,be,1.64,15.793,13.109,0.018,21.884,0.378,V
2457923.59642,2017-06-19.0943718,be,1.65,15.811,13.103,0.018,22.014,0.372,V
2457924.61937,2017-06-20.1173656,bf,1.54,15.767,13.114,0.020,21.781,0.408,V
2457924.62064,2017-06-20.1186383,bf,1.47,15.805,13.144,0.020,21.197,0.384,V
2457924.62192,2017-06-20.1199087,bf,1.55,15.819,13.130,0.019,21.474,0.390,V
2457925.59423,2017-06-21.0922680,be,1.45,99.990,99.990,99.990,99.990,99.990,V
2457925.59548,2017-06-21.0935195,be,1.60,99.990,99.990,99.990,99.990,99.990,V
2457925.59675,2017-06-21.0947879,be,1.52,99.990,99.990,99.990,99.990,99.990,V
2457926.56547,2017-06-22.0635548,be,1.63,14.769,13.149,0.050,21.092,0.969,V
2457926.56674,2017-06-22.0648234,be,1.63,14.870,13.105,0.043,21.966,0.873,V
2457928.57898,2017-06-24.0771509,bf,1.69,14.467,13.190,0.070,20.320,1.290,V
2457928.58025,2017-06-24.0784303,bf,1.61,14.690,13.043,0.053,23.271,1.134,V
2457928.58151,2017-06-24.0796934,bf,1.58,15.028,13.242,0.044,19.369,0.785,V
2457928.60759,2017-06-24.1057672,be,1.99,13.769,13.529,0.179,14.877,2.419,V
2457928.60886,2017-06-24.1070307,be,1.82,99.990,99.990,99.990,99.990,99.990,V
2457928.61012,2017-06-24.1082935,be,1.85,13.918,13.323,0.131,17.969,2.138,V
2457932.58895,2017-06-28.0873125,be,2.07,15.546,13.109,0.024,21.904,0.475,V
2457932.59022,2017-06-28.0885827,be,2.09,15.551,13.108,0.024,21.912,0.479,V
2457932.59148,2017-06-28.0898491,be,2.12,15.704,13.072,0.020,22.638,0.414,V
2457932.59278,2017-06-28.0911416,bf,2.01,15.733,13.103,0.020,22.017,0.405,V
2457932.59404,2017-06-28.0924046,bf,2.02,15.697,13.175,0.022,20.616,0.420,V
2457932.59532,2017-06-28.0936775,bf,2.03,15.781,13.103,0.020,22.015,0.395,V
2457933.53024,2017-06-29.0286472,be,1.59,15.737,13.062,0.019,22.859,0.399,V
2457933.53151,2017-06-29.0299119,be,1.56,15.782,13.106,0.020,21.956,0.388,V
2457933.53277,2017-06-29.0311777,be,1.62,15.771,13.053,0.018,23.044,0.386,V
2457934.50791,2017-06-30.0063626,be,2.16,15.618,13.116,0.023,21.752,0.450,V
2457934.50917,2017-06-30.0076307,be,2.16,15.694,13.068,0.020,22.741,0.419,V
2457934.51043,2017-06-30.0088937,be,2.17,15.736,13.089,0.020,22.305,0.410,V
2457935.52501,2017-07-01.0235214,bf,1.66,15.723,13.122,0.021,21.648,0.421,V
2457935.52628,2017-07-01.0247854,bf,1.65,15.770,13.094,0.020,22.182,0.407,V
2457935.52755,2017-07-01.0260630,bf,1.64,15.786,13.124,0.020,21.608,0.394,V
2457935.53658,2017-07-01.0350899,be,1.52,15.703,13.095,0.020,22.164,0.409,V
2457935.53784,2017-07-01.0363479,be,1.51,15.646,13.055,0.020,22.993,0.430,V
2457935.53911,2017-07-01.0376129,be,1.65,15.741,13.073,0.019,22.639,0.395,V
2457938.53607,2017-07-04.0347288,bf,1.53,15.623,13.273,0.026,18.824,0.449,V
2457938.53740,2017-07-04.0360575,bf,1.59,15.544,13.284,0.028,18.630,0.476,V
2457938.53868,2017-07-04.0373284,bf,1.49,15.638,13.258,0.025,19.086,0.440,V
2457938.55607,2017-07-04.0547366,be,1.61,15.585,13.324,0.027,17.962,0.453,V
2457938.55734,2017-07-04.0559932,be,1.71,15.633,13.286,0.025,18.603,0.435,V
2457938.55861,2017-07-04.0572695,be,1.63,15.547,13.366,0.029,17.279,0.470,V
2457942.56292,2017-07-08.0617805,be,1.65,15.381,13.103,0.027,22.009,0.550,V
2457942.56419,2017-07-08.0630449,be,1.57,15.334,13.133,0.029,21.421,0.571,V
2457942.56547,2017-07-08.0643304,be,1.54,15.294,13.138,0.030,21.327,0.594,V
2457943.60225,2017-07-09.1011642,bf,1.68,15.338,13.109,0.029,21.894,0.576,V
2457943.60354,2017-07-09.1024489,bf,1.57,15.296,13.129,0.031,21.498,0.597,V
2457943.60480,2017-07-09.1037180,bf,1.49,15.241,13.176,0.034,20.573,0.625,V
2457944.55671,2017-07-10.0556793,be,1.55,15.469,13.109,0.025,21.879,0.507,V
2457944.55799,2017-07-10.0569517,be,1.70,15.553,13.165,0.024,20.796,0.467,V
2457944.55925,2017-07-10.0582143,be,1.42,15.557,13.097,0.024,22.156,0.475,V
2457945.59821,2017-07-11.0972299,bf,1.52,15.384,13.131,0.028,21.463,0.554,V
2457945.59949,2017-07-11.0985035,bf,1.68,15.498,13.123,0.026,21.624,0.503,V
2457945.60076,2017-07-11.0997778,bf,1.53,15.395,13.145,0.029,21.166,0.549,V
2457946.54428,2017-07-12.04335,be,1.63,15.532,13.097,0.024,22.149,0.483,V
2457946.54554,2017-07-12.0446120,be,1.57,15.539,13.091,0.023,22.266,0.476,V
2457946.54682,2017-07-12.0458915,be,1.68,15.586,13.106,0.023,21.937,0.458,V
2457947.56601,2017-07-13.0651372,bf,1.47,15.717,13.091,0.020,22.261,0.424,V
2457947.56728,2017-07-13.0664052,bf,1.48,15.581,13.192,0.027,20.268,0.501,V
2457947.56855,2017-07-13.0676729,bf,1.53,15.454,13.137,0.027,21.322,0.524,V
2457949.51185,2017-07-15.0110792,be,1.88,14.890,13.115,0.043,21.771,0.856,V
2457949.51312,2017-07-15.0123479,be,1.77,15.022,13.132,0.039,21.444,0.762,V
2457949.51438,2017-07-15.0136100,be,1.83,15.171,13.083,0.032,22.421,0.664,V
2457951.49703,2017-07-16.9963582,bf,1.63,15.701,13.125,0.021,21.563,0.422,V
2457951.49830,2017-07-16.9976346,bf,1.54,15.799,13.101,0.019,22.065,0.392,V
2457951.49957,2017-07-16.9988994,bf,1.68,15.742,13.108,0.020,21.913,0.415,V
2457951.53550,2017-07-17.0348396,be,1.59,15.692,13.086,0.020,22.370,0.415,V
2457951.53677,2017-07-17.0361072,be,1.62,15.763,13.077,0.018,22.557,0.389,V
2457951.53806,2017-07-17.0373959,be,1.62,15.684,13.057,0.019,22.970,0.418,V
2457953.52831,2017-07-19.0277557,be,2.20,15.583,13.095,0.023,22.173,0.471,V
2457953.52958,2017-07-19.0290230,be,2.21,15.566,13.109,0.024,21.881,0.470,V
2457953.53084,2017-07-19.0302886,be,2.23,15.492,13.106,0.025,21.965,0.502,V
2457953.57050,2017-07-19.0699453,bf,1.68,15.765,13.129,0.020,21.495,0.399,V
2457953.57178,2017-07-19.0712243,bf,1.67,15.822,13.108,0.019,21.911,0.380,V
2457953.57306,2017-07-19.0725122,bf,1.58,15.701,13.114,0.021,21.798,0.427,V
2457955.49799,2017-07-20.9975442,bf,1.51,15.372,13.127,0.029,21.529,0.573,V
2457955.49926,2017-07-20.9988119,bf,1.61,15.695,13.143,0.023,21.225,0.436,V
2457955.50053,2017-07-21.125e-05,bf,1.62,15.810,13.164,0.021,20.803,0.396,V
2457957.51807,2017-07-23.0177307,be,1.55,15.766,13.160,0.021,20.890,0.390,V
2457957.51932,2017-07-23.0189858,be,1.66,15.639,13.189,0.023,20.344,0.432,V
2457957.52058,2017-07-23.0202509,be,1.58,15.735,13.161,0.021,20.870,0.401,V
2457958.55942,2017-07-24.0591450,bf,1.62,15.746,13.102,0.020,22.038,0.404,V
2457958.56068,2017-07-24.0604074,bf,1.69,15.795,13.102,0.019,22.037,0.387,V
2457958.56195,2017-07-24.0616751,bf,1.54,15.785,13.111,0.020,21.853,0.389,V
2457960.50696,2017-07-26.0067843,be,1.50,15.066,13.347,0.046,17.581,0.737,V
2457960.50823,2017-07-26.0080512,be,1.54,14.320,13.561,0.113,14.431,1.490,V
2457960.50948,2017-07-26.0093121,be,1.54,14.314,13.605,0.120,13.861,1.525,V
2457960.54549,2017-07-26.0453206,bf,1.51,15.842,13.123,0.019,21.618,0.370,V
2457960.54677,2017-07-26.0465956,bf,1.64,15.772,13.099,0.020,22.100,0.393,V
2457960.54803,2017-07-26.0478560,bf,1.59,15.683,13.120,0.022,21.663,0.424,V
2457961.50769,2017-07-27.0075688,be,1.52,15.498,13.098,0.025,22.120,0.496,V
2457961.50896,2017-07-27.0088351,be,1.66,15.564,13.109,0.024,21.889,0.478,V
2457961.51021,2017-07-27.0101,be,1.63,15.716,13.122,0.020,21.645,0.404,V
2457962.50400,2017-07-28.0039409,be,1.53,15.380,13.096,0.028,22.169,0.552,V
2457962.50527,2017-07-28.0052077,be,1.56,15.521,13.074,0.023,22.631,0.484,V
2457962.50654,2017-07-28.0064736,be,1.54,15.489,13.070,0.025,22.686,0.500,V
2457967.47097,2017-08-01.9711825,be,1.64,14.199,13.487,0.115,15.451,1.621,V
2457967.47222,2017-08-01.9724445,be,1.54,14.643,13.255,0.062,19.139,1.091,V
2457967.47349,2017-08-01.9737067,be,1.59,15.009,12.950,0.037,25.363,0.861,V
2457968.48260,2017-08-02.9828724,be,1.73,15.606,13.087,0.023,22.340,0.451,V
2457968.48386,2017-08-02.9841324,be,1.63,15.553,13.085,0.023,22.384,0.469,V
2457968.48513,2017-08-02.9854024,be,1.65,15.605,13.140,0.024,21.259,0.452,V
2457968.52130,2017-08-03.0215690,bf,1.52,15.523,13.120,0.025,21.661,0.489,V
2457968.52256,2017-08-03.0228346,bf,1.65,15.522,13.144,0.025,21.201,0.485,V
2457968.52383,2017-08-03.0240989,bf,1.61,15.529,13.107,0.025,21.938,0.483,V
2457970.47159,2017-08-04.9719718,be,1.65,15.536,13.281,0.027,18.680,0.474,V
2457970.47286,2017-08-04.9732379,be,1.64,15.642,13.210,0.024,19.949,0.434,V
2457970.47412,2017-08-04.9745018,be,1.56,15.335,13.236,0.032,19.485,0.569,V
2457971.51830,2017-08-06.0187369,bf,1.54,15.420,13.147,0.028,21.129,0.534,V
2457971.51958,2017-08-06.0200131,bf,1.50,15.412,13.158,0.028,20.940,0.538,V
2457971.52084,2017-08-06.0212787,bf,1.56,15.348,13.134,0.030,21.376,0.569,V
2457972.47219,2017-08-06.9726706,be,1.56,15.396,13.068,0.026,22.736,0.542,V
2457972.47346,2017-08-06.9739432,be,1.58,15.229,13.092,0.031,22.237,0.628,V
2457972.47473,2017-08-06.9752120,be,1.52,15.280,13.106,0.031,21.964,0.607,V
2457974.50747,2017-08-09.0080746,bf,1.51,15.694,13.150,0.022,21.078,0.424,V
2457974.50876,2017-08-09.0093516,bf,1.66,15.517,13.162,0.026,20.846,0.488,V
2457974.51001,2017-08-09.0106140,bf,1.56,15.393,13.105,0.027,21.969,0.543,V
2457980.48223,2017-08-14.9831476,bf,1.70,15.746,13.102,0.020,22.023,0.408,V
2457980.48350,2017-08-14.9844193,bf,1.59,15.776,13.121,0.020,21.667,0.394,V
2457980.48477,2017-08-14.9856914,bf,1.62,15.694,13.088,0.021,22.320,0.426,V
2457983.47728,2017-08-17.9783587,bf,2.09,15.736,13.095,0.020,22.178,0.414,V
2457983.47855,2017-08-17.9796320,bf,2.05,15.741,13.107,0.020,21.948,0.407,V
2457983.47982,2017-08-17.9809002,bf,2.02,15.689,13.106,0.021,21.958,0.423,V
2458074.85433,2017-11-17.3573876,be,1.64,15.314,13.178,0.031,20.553,0.583,V
2458074.85561,2017-11-17.3586652,be,1.67,15.277,13.141,0.032,21.250,0.605,V
2458074.85689,2017-11-17.3599431,be,1.60,15.308,13.135,0.031,21.366,0.589,V
2458075.84730,2017-11-18.3503348,be,1.82,15.577,13.220,0.025,19.751,0.460,V
2458075.84856,2017-11-18.3515986,be,1.69,15.528,13.191,0.026,20.302,0.486,V
2458075.84983,2017-11-18.3528660,be,1.69,15.518,13.206,0.027,20.033,0.486,V
2458084.85374,2017-11-27.3565535,be,1.58,15.444,13.156,0.028,20.972,0.531,V
2458084.85500,2017-11-27.3578201,be,1.74,15.321,13.083,0.028,22.436,0.581,V
2458084.85627,2017-11-27.3590865,be,1.62,15.317,13.193,0.032,20.254,0.589,V
2458085.83831,2017-11-28.3410928,be,1.36,15.571,13.123,0.024,21.605,0.467,V
2458085.83959,2017-11-28.3423820,be,1.49,15.568,13.150,0.025,21.079,0.466,V
2458085.84087,2017-11-28.3436601,be,1.61,15.742,13.099,0.020,22.114,0.408,V
2458086.85523,2017-11-29.3579940,bf,1.76,15.312,13.150,0.031,21.081,0.588,V
2458086.85650,2017-11-29.3592634,bf,1.71,15.200,13.173,0.035,20.645,0.653,V
2458087.85190,2017-11-30.3546224,bf,1.54,15.612,13.131,0.023,21.458,0.448,V
2458087.85316,2017-11-30.3558942,bf,1.48,15.502,13.135,0.026,21.377,0.497,V
2458087.85444,2017-11-30.3571677,bf,1.52,15.388,13.165,0.029,20.776,0.549,V
2458088.82475,2017-12-01.3274513,be,1.60,15.443,13.079,0.026,22.510,0.523,V
2458088.82601,2017-12-01.3287204,be,1.58,15.423,13.077,0.026,22.546,0.531,V
2458088.82729,2017-12-01.3299954,be,1.69,15.512,13.097,0.025,22.139,0.491,V
2458094.84783,2017-12-07.3503259,bf,1.52,15.530,13.208,0.027,19.998,0.486,V
2458094.84909,2017-12-07.3515813,bf,1.42,15.511,13.192,0.027,20.267,0.490,V
2458094.85036,2017-12-07.3528577,bf,1.51,15.424,13.191,0.028,20.299,0.528,V
2458096.80375,2017-12-09.3061787,be,1.62,15.460,13.122,0.026,21.645,0.517,V
2458096.80503,2017-12-09.3074481,be,1.48,15.480,13.110,0.026,21.885,0.505,V
2458096.80631,2017-12-09.3087334,be,1.59,15.496,13.076,0.025,22.576,0.502,V
2458100.82020,2017-12-13.3224689,be,1.45,15.194,13.071,0.032,22.677,0.654,V
2458100.82148,2017-12-13.3237468,be,1.49,15.030,13.142,0.039,21.236,0.762,V
2458100.82275,2017-12-13.3250119,be,1.42,14.215,13.073,0.078,22.625,1.608,V
2458101.80784,2017-12-14.3100660,be,1.67,15.625,13.088,0.022,22.323,0.443,V
2458101.80911,2017-12-14.3113315,be,1.57,15.627,13.095,0.022,22.181,0.443,V
2458101.81039,2017-12-14.3126077,be,1.49,15.620,13.126,0.023,21.549,0.448,V
2458101.83642,2017-12-14.3386429,bf,1.59,15.804,13.096,0.019,22.161,0.386,V
2458101.83768,2017-12-14.3399053,bf,1.60,15.814,13.092,0.019,22.255,0.383,V
2458101.83895,2017-12-14.3411695,bf,1.61,15.777,13.101,0.019,22.060,0.385,V
2458104.81197,2017-12-17.3140729,be,1.50,15.683,13.110,0.021,21.870,0.422,V
2458104.81323,2017-12-17.3153362,be,1.45,15.552,13.118,0.024,21.701,0.473,V
2458104.81452,2017-12-17.3166144,be,1.53,15.712,13.108,0.021,21.911,0.411,V
2458104.82755,2017-12-17.3296399,bf,1.58,15.771,13.151,0.021,21.056,0.402,V
2458104.82882,2017-12-17.3309137,bf,1.44,15.751,13.127,0.020,21.544,0.404,V
2458106.81671,2017-12-19.3187168,bf,1.63,15.691,13.105,0.021,21.971,0.428,V
2458106.81798,2017-12-19.3199886,bf,1.57,15.714,13.126,0.021,21.565,0.420,V
2458106.81926,2017-12-19.3212684,bf,1.65,15.772,13.136,0.021,21.353,0.411,V
2458110.81876,2017-12-23.3205790,bf,1.55,15.767,13.143,0.019,21.224,0.388,V
2458110.83294,2017-12-23.3347702,be,1.55,15.540,13.097,0.023,22.140,0.477,V
2458110.83545,2017-12-23.3372755,be,1.51,15.720,13.092,0.020,22.243,0.406,V
2458110.83797,2017-12-23.3397959,be,1.55,15.577,13.122,0.024,21.642,0.462,V
2458118.79124,2017-12-31.2926743,bf,1.48,15.430,13.128,0.027,21.514,0.536,V
2458119.78632,2018-01-01.2877016,bf,1.56,15.421,13.130,0.028,21.485,0.533,V
2458119.79000,2018-01-01.2913875,bf,1.55,15.340,13.067,0.028,22.741,0.573,V
2458121.78105,2018-01-03.2823333,bf,1.55,15.387,13.451,0.038,15.979,0.547,V
2458121.78481,2018-01-03.2860928,bf,1.49,15.472,13.442,0.035,16.109,0.509,V
2458121.78671,2018-01-03.2879903,be,1.54,15.324,13.325,0.035,17.955,0.576,V
2458121.78895,2018-01-03.2902280,be,1.58,15.241,13.408,0.042,16.618,0.628,V
2458121.79107,2018-01-03.2923496,be,1.69,15.353,13.389,0.037,16.918,0.563,V
2458122.78440,2018-01-04.2856231,bf,1.44,15.496,13.115,0.025,21.775,0.510,V
2458122.78838,2018-01-04.2896092,bf,1.56,15.486,13.092,0.025,22.232,0.513,V
2458122.84556,2018-01-04.3467880,be,1.57,15.431,13.074,0.026,22.618,0.528,V
2458122.84788,2018-01-04.3491010,be,1.52,15.440,13.142,0.027,21.245,0.528,V
2458122.85016,2018-01-04.3513810,be,1.53,15.428,13.130,0.027,21.470,0.529,V
2458123.78748,2018-01-05.2886578,bf,1.54,15.548,13.184,0.026,20.424,0.483,V
2458123.78877,2018-01-05.2899510,bf,1.45,15.631,13.084,0.022,22.404,0.456,V
2458123.79005,2018-01-05.2912260,bf,1.49,15.585,13.094,0.023,22.198,0.471,V
2458124.86767,2018-01-06.3687811,bf,1.54,15.472,13.120,0.026,21.667,0.519,V
2458153.73896,2018-02-04.2384526,bf,1.59,15.454,13.139,0.027,21.299,0.520,V
2458153.74022,2018-02-04.2397192,bf,1.49,15.485,13.148,0.026,21.112,0.502,V
2458153.74150,2018-02-04.2409952,bf,1.52,15.496,13.143,0.026,21.231,0.500,V
2458153.82620,2018-02-04.3256937,be,1.60,15.303,13.124,0.030,21.603,0.591,V
2458153.82748,2018-02-04.3269712,be,1.56,15.419,13.133,0.028,21.428,0.537,V
2458157.79671,2018-02-08.2959803,bf,1.92,15.770,13.106,0.020,21.946,0.398,V
2458157.79799,2018-02-08.2972591,bf,1.94,15.751,13.146,0.021,21.160,0.406,V
2458157.79926,2018-02-08.2985238,bf,1.95,15.807,13.119,0.019,21.701,0.390,V
2458157.88558,2018-02-08.3848483,be,1.94,15.492,13.133,0.026,21.414,0.504,V
2458157.88687,2018-02-08.3861307,be,1.95,15.498,13.064,0.024,22.819,0.498,V
2458157.88814,2018-02-08.3874081,be,1.94,15.383,13.109,0.027,21.888,0.549,V
2458158.84557,2018-02-09.3447813,be,1.51,15.582,13.104,0.023,22.001,0.463,V
2458158.84684,2018-02-09.3460494,be,1.48,15.613,13.112,0.023,21.827,0.451,V
2458158.84811,2018-02-09.3473225,be,1.46,15.601,13.098,0.023,22.105,0.455,V
2458159.75399,2018-02-10.2531515,be,1.40,15.622,13.079,0.022,22.497,0.450,V
2458159.75527,2018-02-10.2544291,be,1.43,15.603,13.152,0.024,21.035,0.456,V
2458159.75655,2018-02-10.2557059,be,1.40,15.551,13.098,0.024,22.117,0.479,V
2458160.74554,2018-02-11.2446490,be,1.41,15.539,13.105,0.024,21.985,0.486,V
2458160.74682,2018-02-11.2459224,be,1.41,15.514,13.107,0.025,21.933,0.491,V
2458160.74809,2018-02-11.2472002,be,1.42,15.581,13.117,0.024,21.737,0.464,V
2458161.65781,2018-02-12.1568776,be,1.40,15.599,13.099,0.023,22.106,0.461,V
2458161.65909,2018-02-12.1581516,be,1.37,15.572,13.157,0.025,20.956,0.467,V
2458161.66038,2018-02-12.1594362,be,1.47,15.615,13.087,0.022,22.344,0.455,V
2458161.66952,2018-02-12.1685768,bf,1.38,15.720,13.111,0.021,21.853,0.409,V
2458161.67080,2018-02-12.1698528,bf,1.38,15.804,13.107,0.019,21.931,0.385,V
2458161.67206,2018-02-12.1711189,bf,1.35,15.909,13.107,0.018,21.926,0.349,V
2458162.66884,2018-02-13.1678420,bf,1.46,15.725,13.119,0.021,21.678,0.412,V
2458162.67012,2018-02-13.1691201,bf,1.43,15.752,13.154,0.021,21.000,0.405,V
2458162.67141,2018-02-13.1704097,bf,1.42,15.867,13.117,0.018,21.724,0.369,V
2458162.67998,2018-02-13.1789744,be,1.39,15.662,13.120,0.022,21.660,0.438,V
2458162.68125,2018-02-13.1802494,be,1.39,15.658,13.125,0.022,21.576,0.430,V
2458162.68252,2018-02-13.1815208,be,1.41,15.632,13.127,0.023,21.538,0.444,V
2458163.65645,2018-02-14.1553920,be,1.40,15.604,13.125,0.023,21.561,0.453,V
2458163.65771,2018-02-14.1566618,be,1.39,15.626,13.098,0.022,22.109,0.451,V
2458163.65898,2018-02-14.1579311,be,1.42,15.540,13.145,0.025,21.193,0.483,V
2458163.66416,2018-02-14.1631049,bf,1.40,15.782,13.123,0.020,21.610,0.393,V
2458163.66547,2018-02-14.1644179,bf,1.41,15.777,13.102,0.020,22.038,0.395,V
2458163.66675,2018-02-14.1656947,bf,1.39,15.675,13.114,0.022,21.785,0.435,V
2458164.63710,2018-02-15.1360070,be,1.39,15.549,13.140,0.025,21.278,0.476,V
2458164.63838,2018-02-15.1372833,be,1.47,15.703,13.087,0.021,22.330,0.427,V
2458164.63967,2018-02-15.1385581,be,1.47,15.575,13.079,0.023,22.514,0.467,V
2458164.65973,2018-02-15.1586262,bf,1.39,15.736,13.097,0.020,22.146,0.411,V
2458164.66100,2018-02-15.1598972,bf,1.40,15.735,13.127,0.021,21.547,0.408,V
2458164.66227,2018-02-15.1611725,bf,1.44,15.746,13.191,0.022,20.301,0.408,V
2458165.61701,2018-02-16.1158605,be,1.37,15.542,13.097,0.023,22.144,0.476,V
2458165.61830,2018-02-16.1171376,be,1.38,15.548,13.120,0.024,21.679,0.476,V
2458165.61958,2018-02-16.1184236,be,1.42,15.640,13.118,0.022,21.716,0.440,V
2458165.72400,2018-02-16.2228362,bf,1.38,15.760,13.134,0.020,21.382,0.407,V
2458165.72526,2018-02-16.2241013,bf,1.41,15.801,13.124,0.020,21.585,0.395,V
2458165.72653,2018-02-16.2253620,bf,1.43,15.799,13.150,0.020,21.087,0.396,V
2458166.61276,2018-02-17.1115510,be,1.46,15.278,13.184,0.033,20.437,0.620,V
2458166.61404,2018-02-17.1128361,be,1.40,15.467,13.119,0.028,21.701,0.557,V
2458166.61532,2018-02-17.1141069,be,1.41,15.733,13.107,0.020,21.939,0.410,V
2458166.65448,2018-02-17.1532664,bf,1.44,14.484,13.443,0.085,16.097,1.249,V
2458166.65576,2018-02-17.1545417,bf,1.44,14.536,13.253,0.070,19.179,1.224,V
2458166.65703,2018-02-17.1558158,bf,1.46,14.829,13.423,0.064,16.392,0.958,V
2458167.61244,2018-02-18.1111723,be,1.40,15.561,13.171,0.025,20.672,0.470,V
2458167.61370,2018-02-18.1124363,be,1.45,15.545,13.171,0.026,20.679,0.479,V
2458167.61498,2018-02-18.1137128,be,1.45,15.600,13.118,0.023,21.715,0.455,V
2458168.61098,2018-02-19.1096684,be,1.43,15.548,13.079,0.024,22.503,0.481,V
2458168.61226,2018-02-19.1109405,be,1.44,15.609,13.112,0.023,21.833,0.451,V
2458168.61354,2018-02-19.1122199,be,1.48,15.541,13.087,0.024,22.350,0.483,V
2458168.64958,2018-02-19.1482681,bf,2.01,15.721,13.132,0.021,21.433,0.410,V
2458168.65086,2018-02-19.1495506,bf,2.03,15.721,13.106,0.021,21.960,0.413,V
2458169.64617,2018-02-20.1448010,bf,2.00,15.581,13.151,0.024,21.064,0.464,V
